Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008	2/44	0.0012659452144418	0.0092186779718328	0	0	43.14718614718615	287.87527450942133	ATM;TP53
KEGG_2021_Human	Axon guidance	3/182	0.0013032255888082	0.0085092964916303	0	0	15.799680766161211	104.95590263238464	EPHA5;EPHA7;EPHA3
GO_Biological_Process_2021	regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893)	2/45	0.0013238573520127	0.0098995110878284	0	0	42.141649048625794	279.2813711962976	TP53;SMARCA4
GO_Biological_Process_2021	regulation of telomerase activity (GO:0051972)	2/46	0.0013830203898899	0.0102282716746807	0	0	41.18181818181818	271.11990217079807	ATM;TP53
KEGG_2021_Human	Type II diabetes mellitus	2/46	0.0013830203898899	0.0085286257376548	0	0	41.18181818181818	271.11990217079807	IRS1;MTOR
GO_Biological_Process_2021	regulation of gene expression (GO:0010468)	6/1079	0.0014137165128722	0.0103416436213369	0	0	5.872320596458527	38.53142665778827	ZFHX3;NTRK3;EP300;ATM;TP53;MTOR
GO_Biological_Process_2021	positive regulation of neuron death (GO:1901216)	2/47	0.0014434314962566	0.0103981641466657	0	0	40.26464646464647	263.3602622718241	EPHA7;NF1
Reactome_2022	Cellular Responses To Stress R-HSA-2262752	5/722	0.0014514332749839	0.0102948669147612	0	0	7.068560522645526	46.19448320114646	KEAP1;EP300;ATM;TP53;MTOR
GO_Biological_Process_2021	regulation of GTPase activity (GO:0043087)	3/189	0.0014523438778403	0.0103981641466657	0	0	15.199692780337942	99.32355616389044	EPHA5;NF1;EPHA3
Reactome_2022	Signal Transduction R-HSA-162582	9/2465	0.0014862307869901	0.0102948669147612	0	0	4.280130293159609	27.870119924757944	ALK;PDGFRA;IRS1;NTRK3;NF1;EP300;TP53;MTOR;SMARCA4
GO_Biological_Process_2021	cellular response to ionizing radiation (GO:0071479)	2/48	0.0015050878441941	0.0106623591488698	0	0	39.387351778656125	255.9746185849604	ATM;TP53
KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection	3/193	0.0015421801535207	0.0090095787916212	0	0	14.876691729323309	96.32000612130246	EP300;TP53;MTOR
GO_Biological_Process_2021	regulation of programmed cell death (GO:0043067)	3/194	0.0015651726012661	0.0109725120901264	0	0	14.798055347793568	95.59187377136227	ALK;ATM;TP53
Reactome_2022	TP53 Regulates Transcription Of Cell Cycle Genes R-HSA-6791312	2/49	0.0015679866104777	0.0104372278586609	0	0	38.54738878143134	248.93760650075663	EP300;TP53
Reactome_2022	Cellular Responses To Stimuli R-HSA-8953897	5/736	0.0015802844997268	0.0104372278586609	0	0	6.928144574843401	44.68757439700039	KEAP1;EP300;ATM;TP53;MTOR
Reactome_2022	Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425	2/51	0.0016975001307372	0.0109565917529402	0	0	36.970315398886825	235.81880284027432	ATM;TP53
GO_Biological_Process_2021	inositol lipid-mediated signaling (GO:0048017)	2/51	0.0016975001307372	0.0117775009070736	0	0	36.970315398886825	235.81880284027432	PDGFRA;IRS1
GO_Biological_Process_2021	signal transduction in response to DNA damage (GO:0042770)	2/52	0.0017641092615234	0.0121130751853598	0	0	36.22909090909091	229.6963992347988	ATM;TP53
GO_Biological_Process_2021	axon guidance (GO:0007411)	3/203	0.0017818639574303	0.0121130751853598	0	0	14.125714285714286	89.4171175452868	EPHA5;EPHA7;EPHA3
GO_Biological_Process_2021	regulation of protein kinase B signaling (GO:0051896)	3/207	0.0018838997967478	0.0126786456321128	0	0	13.84593837535014	86.87511207238414	PDGFRA;IRS1;NTRK3
Reactome_2022	Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370	2/55	0.0019713124920084	0.0124411721717869	0	0	34.17324185248714	212.86702757999905	ALK;IRS1
Reactome_2022	Stabilization Of P53 R-HSA-69541	2/56	0.002042829528928	0.0126122518742512	0	0	33.53872053872054	207.71936270973217	ATM;TP53
GO_Biological_Process_2021	peptidyl-tyrosine modification (GO:0018212)	2/56	0.002042829528928	0.0136121215145401	0	0	33.53872053872054	207.71936270973217	PDGFRA;EPHA3
GO_Biological_Process_2021	positive regulation of gene expression, epigenetic (GO:0045815)	2/57	0.0021155665632121	0.0138230708450657	0	0	32.92727272727273	202.78039057539715	EP300;ARID1A
