Cluster_ID	Gene	Degree_Centrality	Betweenness_Centrality	Closeness_Centrality
1	FGFR4	0.0465	0.0	0.3839
1	MYCN	0.0465	0.0	0.3839
1	PLCG2	0.0465	0.0098	0.4175
1	SPEN	0.0465	0.0	0.3233
1	BAP1	0.0233	0.0	0.3139
1	CCND2	0.0233	0.0	0.3258
1	CDK12	0.0233	0.0	0.3162
1	FH	0.0233	0.0	0.3805
1	HIST1H1C	0.0233	0.0	0.3909
1	KLF4	0.0233	0.0	0.3909
1	MET	0.0233	0.0	0.3805
1	MLH1	0.0233	0.0	0.3909
1	MLL3	0.0233	0.0	0.3805
1	MSH2	0.0233	0.0	0.3139
1	MSH3	0.0233	0.0	0.3909
1	NBN	0.0233	0.0	0.3909
1	PHOX2B	0.0233	0.0	0.3139
1	RPTOR	0.0233	0.0	0.3909
1	SH2B3	0.0233	0.0	0.3909
1	SOX9	0.0233	0.0	0.3805
1	XRCC2	0.0233	0.0	0.3805
2	SMARCA4	0.4872	0.4432	0.629
2	KEAP1	0.4359	0.3731	0.6094
2	GRIN2A	0.3333	0.3202	0.5493
2	STK11	0.1795	0.173	0.4815
2	CDKN2A	0.1282	0.0294	0.4588
2	BRCA2	0.1026	0.002	0.4756
2	CREBBP	0.1026	0.0703	0.4535
2	TBX3	0.1026	0.0107	0.4333
2	APC	0.0769	0.0054	0.3391
2	DDR2	0.0769	0.0078	0.4021
2	DICER1	0.0769	0.002	0.4382
2	KDR	0.0769	0.0087	0.3645
2	LATS2	0.0769	0.0	0.4286
2	PIK3C3	0.0769	0.01	0.4286
2	PRDM14	0.0769	0.0078	0.4021
2	STAG2	0.0769	0.0137	0.4588
2	TSC2	0.0769	0.0	0.4643
2	CTCF	0.0513	0.0513	0.2766
2	DOT1L	0.0513	0.0057	0.3421
2	FGFR2	0.0513	0.0	0.4286
2	GATA1	0.0513	0.0034	0.4021
2	IL7R	0.0513	0.0999	0.3714
2	PDCD1	0.0513	0.0034	0.398
2	PTCH1	0.0513	0.0	0.4286
2	AXL	0.0256	0.0	0.3145
2	CXCR4	0.0256	0.0	0.39
2	EGFR	0.0256	0.0	0.3824
2	ERBB3	0.0256	0.0	0.3277
2	FGF4	0.0256	0.0	0.3578
2	HLA-A	0.0256	0.0	0.3578
2	HNF1A	0.0256	0.0	0.3824
2	JAK2	0.0256	0.0	0.3824
2	KIT	0.0256	0.0	0.3277
2	MEN1	0.0256	0.0	0.39
2	PIK3R2	0.0256	0.0	0.3824
2	SCG5	0.0256	0.0	0.3824
2	SMYD3	0.0256	0.0	0.2179
2	SPRED1	0.0256	0.0	0.39
2	TSC1	0.0256	0.0	0.3578
2	UPF1	0.0256	0.0	0.39
3	ARID1A	0.3158	0.3648	0.5429
3	MGA	0.2632	0.2338	0.481
3	EPHA3	0.2368	0.2216	0.4691
3	NTRK3	0.2368	0.1416	0.475
3	POLE	0.2105	0.163	0.4872
3	SETD2	0.2105	0.1477	0.4634
3	ARID2	0.1316	0.0262	0.3619
3	INPP4B	0.1316	0.0316	0.4
3	PIK3CG	0.1316	0.1157	0.427
3	TSHR	0.1316	0.0445	0.4578
3	ERCC2	0.1053	0.008	0.3838
3	PIK3CA	0.1053	0.0219	0.3519
3	ARID1B	0.0789	0.0148	0.3585
3	ASXL1	0.0789	0.0526	0.3725
3	ATM	0.0789	0.0141	0.3089
3	ERCC5	0.0789	0.0081	0.3585
3	GSK3B	0.0789	0.0096	0.4043
3	MSH6	0.0789	0.0623	0.38
3	NTRK2	0.0789	0.0046	0.3455
3	PPM1D	0.0789	0.0526	0.4043
3	SOX17	0.0789	0.0068	0.427
3	CUL3	0.0526	0.0132	0.3878
3	ERRFI1	0.0526	0.0217	0.3393
3	FANCA	0.0526	0.0091	0.3519
3	FUBP1	0.0526	0.0259	0.3455
3	REL	0.0526	0.0	0.3838
3	TCF3	0.0526	0.0	0.3838
3	WT1	0.0526	0.012	0.3167
3	AXIN1	0.0263	0.0	0.3304
3	BLM	0.0263	0.0	0.322
3	DNMT3B	0.0263	0.0	0.3276
3	FOXO1	0.0263	0.0	0.2734
3	LATS1	0.0263	0.0	0.3193
3	MALT1	0.0263	0.0	0.3551
3	NF2	0.0263	0.0	0.2901
3	PIK3R1	0.0263	0.0	0.2774
3	PTPRS	0.0263	0.0	0.3016
3	TET2	0.0263	0.0	0.3551
3	YAP1	0.0263	0.0	0.322
4	EPHA5	0.32	0.2856	0.5208
4	PDGFRA	0.32	0.3611	0.5319
4	ZFHX3	0.28	0.3186	0.431
4	NOTCH4	0.2	0.1433	0.4717
4	NTRK1	0.2	0.1453	0.463
4	BTK	0.16	0.2022	0.5
4	EPHA7	0.16	0.1083	0.4098
4	MRE11A	0.16	0.0419	0.3968
4	FOXA1	0.12	0.0792	0.431
4	NOTCH1	0.12	0.0372	0.3906
4	PREX2	0.12	0.08	0.3846
4	CSF1R	0.08	0.0078	0.3472
4	PBRM1	0.08	0.0	0.3472
4	RICTOR	0.08	0.0528	0.3788
4	BCL6	0.04	0.0	0.3472
4	BRIP1	0.04	0.0	0.3472
4	CBL	0.04	0.0	0.3521
4	EZH1	0.04	0.0	0.3049
4	FOXP1	0.04	0.0	0.3049
4	MLL	0.04	0.0	0.3049
4	MST1R	0.04	0.0	0.3247
4	NKX3-1	0.04	0.0	0.2941
4	PIM1	0.04	0.0	0.3049
4	RAD50	0.04	0.0	0.3472
4	TEK	0.04	0.0	0.2809
4	TGFBR1	0.04	0.0	0.3521
5	ATRX	0.4167	0.4141	0.5714
5	RET	0.3333	0.4001	0.5581
5	CIC	0.25	0.1353	0.5106
5	PIK3C2G	0.25	0.0832	0.4528
5	TET1	0.25	0.2118	0.5217
5	CARD11	0.1667	0.1001	0.4286
5	IRS2	0.1667	0.0954	0.3934
5	KMT2D	0.1667	0.1476	0.4138
5	PPP2R1A	0.1667	0.0975	0.4211
5	FBXW7	0.125	0.0097	0.338
5	PARP1	0.125	0.0151	0.4
5	ARID5B	0.0833	0.0268	0.3243
5	IKZF1	0.0833	0.0	0.3934
5	PAK1	0.0833	0.0	0.3478
5	POLD1	0.0833	0.0313	0.338
5	ANKRD11	0.0417	0.0	0.3692
5	ETV1	0.0417	0.0	0.3636
5	ETV6	0.0417	0.0	0.3692
5	FLCN	0.0417	0.0	0.3636
5	IL10	0.0417	0.0	0.2963
5	NCOA3	0.0417	0.0	0.3478
5	NRAS	0.0417	0.0	0.3692
5	PLK2	0.0417	0.0	0.3
5	SMAD4	0.0417	0.0	0.2857
5	TGFBR2	0.0417	0.0	0.3636
6	RBM10	0.375	0.5875	0.4571
6	GLI1	0.3125	0.4958	0.4571
6	U2AF1	0.25	0.2417	0.3721
6	BCOR	0.1875	0.1208	0.381
6	ASXL2	0.125	0.125	0.3333
6	CHEK2	0.125	0.3875	0.4571
6	FLT3	0.125	0.0792	0.3404
6	NFE2L2	0.125	0.0792	0.3404
6	PALB2	0.125	0.1083	0.3556
6	CTNNB1	0.0625	0.0	0.32
6	DAXX	0.0625	0.0	0.32
6	DNMT1	0.0625	0.0	0.254
6	KDM5A	0.0625	0.0	0.2759
6	KMT2A	0.0625	0.0	0.32
6	RASA1	0.0625	0.0	0.32
6	SDHB	0.0625	0.0	0.2759
6	XIAP	0.0625	0.0	0.32
