Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
0	GO_Biological_Process_2021	positive regulation of RNA polymerase II transcription preinitiation complex assembly (GO:0045899)	2/7	0.0001489595205901835	0.0028383559559729	ESR1;TP53
0	GO_Molecular_Function_2021	vascular endothelial growth factor-activated receptor activity (GO:0005021)	2/7	0.0001489595205901835	0.0042602422888792	FLT1;FLT4
0	Reactome_Pathways_2024	Ovarian Tumor Domain Proteases	3/39	0.00015872402611939582	0.0019909513711063	TNFAIP3;ESR1;TP53
0	KEGG_2021_Human	Transcriptional misregulation in cancer	5/192	0.0001671256300295926	0.001050503960186	FLT1;CCND2;NCOR1;TP53;KDM6A
0	GO_Biological_Process_2021	negative regulation of macromolecule metabolic process (GO:0010605)	5/194	0.00017539340769078064	0.0032823623439274	RB1;NOTCH2;FGF19;PGR;ESR1
0	KEGG_2021_Human	Bladder cancer	3/41	0.0001844353331875563	0.0011066119991253	RB1;FGFR3;TP53
0	GO_Molecular_Function_2021	growth factor receptor binding (GO:0070851)	4/105	0.00018537219531338683	0.0044180373216357	PDGFRB;ERBB4;FGF19;FGF3
0	GO_Biological_Process_2021	small GTPase mediated signal transduction (GO:0007264)	4/106	0.00019225811730974157	0.0035217981101913	RB1;NF1;PRKD1;TP53
0	Reactome_Pathways_2024	Formation of WDR5-containing Histone-Modifying Complexes	3/42	0.00019824414556069952	0.0023347206158522	KMT2C;KMT2B;KDM6A
0	GO_Biological_Process_2021	histone H3-K4 monomethylation (GO:0097692)	2/8	0.0001982691684172618	0.0035217981101913	KMT2C;KMT2B
0	GO_Biological_Process_2021	telomeric D-loop disassembly (GO:0061820)	2/8	0.0001982691684172618	0.0035217981101913	RECQL4;SLX4
0	Reactome_Pathways_2024	VEGF Binds to VEGFR Leading to Receptor Dimerization	2/8	0.0001982691684172618	0.0023347206158522	FLT1;FLT4
0	Reactome_Pathways_2024	VEGF Ligand-Receptor Interactions	2/8	0.0001982691684172618	0.0023347206158522	FLT1;FLT4
0	Reactome_Pathways_2024	Signaling by VEGF	4/108	0.00020658109198991976	0.0023839458015636	FLT1;FLT4;RASA1;MTOR
0	KEGG_2021_Human	Focal adhesion	5/201	0.00020681644046154708	0.0011869465278662	PDGFRB;FLT1;CCND2;FLT4;HGF
0	GO_Biological_Process_2021	positive regulation of phospholipase C activity (GO:0010863)	3/43	0.0002127063548179621	0.003715270997487	PDGFRB;FLT1;ESR1
