Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
2	GO_Biological_Process_2021	embryonic hemopoiesis (GO:0035162)	3/13	2.605436929958262e-05	0.0004531797213278466	KMT2A;SH2B3;TGFBR2
2	Reactome_Pathways_2024	TFAP2 (AP-2) Family Regulates Transcription of Growth Factors and Their Receptors	3/13	2.605436929958262e-05	0.00039081553949373926	ERBB2;EGFR;VEGFA
2	Reactome_Pathways_2024	TCF Dependent Signaling in Response to WNT	7/189	2.679522465828215e-05	0.0003933767024300996	RNF43;TCF7L2;SOX17;TERT;SOX9;AXIN2;SMARCA4
2	Reactome_Pathways_2024	G2 M DNA Damage Checkpoint	5/77	2.808002830141041e-05	0.0004036504068327746	BARD1;MDC1;BRIP1;CHEK2;TP53
2	GO_Cellular_Component_2021	integral component of plasma membrane (GO:0005887)	19/1454	2.8489122011520612e-05	0.000508056009205451	EPHA5;NOTCH2;RNF43;EPHA7;CSF3R;PTPRS;IRS1;FLT4;NTRK3;HLA-B;HLA-C;HLA-A;MST1R;EGFR;CYSLTR2;ERBB2;CTLA4;EPHB1;FGFR2
2	KEGG_2021_Human	Relaxin signaling pathway	6/129	2.9019299191294415e-05	0.00010837819902054852	MAP2K1;PIK3R3;EGFR;TGFBR2;MAPK3;VEGFA
2	Reactome_Pathways_2024	RAF MAP Kinase Cascade	8/265	3.0442271609394905e-05	0.0004286768859282139	MAP2K1;IRS1;ERBB2;JAK2;JAK3;EGFR;FGFR2;MAPK3
2	GO_Biological_Process_2021	odontogenesis (GO:0042476)	4/39	3.0484405801387063e-05	0.0005246526682659774	ANKRD11;AXIN2;BCOR;FGFR2
2	KEGG_2021_Human	Natural killer cell mediated cytotoxicity	6/131	3.16502333910716e-05	0.00011583985421132204	MAP2K1;HLA-B;HLA-C;PIK3R3;HLA-A;MAPK3
2	GO_Biological_Process_2021	negative regulation of macromolecule metabolic process (GO:0010605)	7/194	3.166986376141653e-05	0.0005393773671866252	NOTCH2;MAP2K1;NOTCH1;TERT;SETDB1;FOXP1;VEGFA
2	GO_Biological_Process_2021	protein-containing complex assembly (GO:0065003)	8/267	3.211487949235345e-05	0.0005403625738911995	TCF7L2;KMT2A;TERT;FANCA;SOX9;AXIN2;TP53;SMARCA4
2	GO_Biological_Process_2021	regulation of intracellular signal transduction (GO:1902531)	10/437	3.264763723752797e-05	0.0005403625738911995	BARD1;DAXX;BRIP1;CHEK2;NTRK3;TP53;RHOA;EGFR;MAPK3;VEGFA
2	Reactome_Pathways_2024	Deubiquitination	8/268	3.297962228931189e-05	0.0004551187875925041	BARD1;ASXL1;SMAD4;AXIN2;TP53;RHOA;BAP1;TGFBR2
2	GO_Biological_Process_2021	cardiac left ventricle morphogenesis (GO:0003214)	3/14	3.304969870894186e-05	0.0005403625738911995	SMAD4;NOTCH1;TGFBR2
2	GO_Biological_Process_2021	positive regulation of cardiac muscle cell proliferation (GO:0060045)	3/14	3.304969870894186e-05	0.0005403625738911995	NOTCH1;GLI1;FGFR2
2	GO_Biological_Process_2021	positive regulation of catalytic activity (GO:0043085)	4/40	3.37527940881001e-05	0.0005463942409311254	MSH6;MSH3;ABL1;MAPK3
2	Reactome_Pathways_2024	MAPK1 MAPK3 Signaling	8/271	3.569171237229394e-05	0.0004770675317065136	MAP2K1;IRS1;ERBB2;JAK2;JAK3;EGFR;FGFR2;MAPK3
2	Reactome_Pathways_2024	Signaling by NTRKs	6/134	3.595291543295465e-05	0.0004770675317065136	MAP2K1;PTPRS;IRS1;NTRK3;RHOA;MAPK3
2	KEGG_2021_Human	Homologous recombination	4/41	3.72706118031741e-05	0.00013373572470550706	BARD1;BRIP1;POLD1;PALB2
2	GO_Biological_Process_2021	ephrin receptor signaling pathway (GO:0048013)	5/82	3.8083703198121065e-05	0.0006104593600875288	EPHA5;EPHA7;YES1;EPHB1;RHOA
2	GO_Cellular_Component_2021	plasma membrane raft (GO:0044853)	5/82	3.8083703198121065e-05	0.000582136606028422	IRS1;PTCH1;JAK2;TGFBR2;MAPK3
2	Reactome_Pathways_2024	MITF-M-regulated Melanocyte Development	6/136	3.907342049384282e-05	0.000508691700768897	TCF7L2;TERT;SOX9;ARID1A;MAPK3;SMARCA4
2	KEGG_2021_Human	Autophagy	6/137	4.071314515781908e-05	0.0001388530536638064	RPTOR;MAP2K1;IRS1;TSC2;PIK3R3;MAPK3
2	KEGG_2021_Human	Insulin signaling pathway	6/137	4.071314515781908e-05	0.0001388530536638064	RPTOR;MAP2K1;IRS1;TSC2;PIK3R3;MAPK3
2	KEGG_2021_Human	Epstein-Barr virus infection	7/202	4.097303222866418e-05	0.0001388530536638064	HLA-B;TAP2;HLA-C;PIK3R3;HLA-A;JAK3;TP53
2	GO_Molecular_Function_2021	protein phosphorylated amino acid binding (GO:0045309)	4/42	4.104942045686294e-05	0.000691524852311768	YES1;IRS1;ABL1;PIK3R3
2	GO_Biological_Process_2021	peptidyl-tyrosine autophosphorylation (GO:0038083)	3/15	4.117458960450268e-05	0.0006473120577246334	ABL1;EGFR;MAPK3
2	GO_Biological_Process_2021	positive regulation of histone H3-K4 methylation (GO:0051571)	3/15	4.117458960450268e-05	0.0006473120577246334	SMAD4;KMT2A;CTR9
2	Reactome_Pathways_2024	ERBB2 Regulates Cell Motility	3/15	4.117458960450268e-05	0.0005261197560575342	ERBB2;EGFR;RHOA
2	GO_Biological_Process_2021	axon guidance (GO:0007411)	7/203	4.227911131859025e-05	0.0006583461619609053	EPHA5;NOTCH2;EPHA7;NOTCH1;EPHB1;MAPK3;VEGFA
2	Reactome_Pathways_2024	Signaling by SCF-KIT	4/43	4.5100966545277806e-05	0.0005658121257498489	YES1;PIK3R3;JAK2;SH2B3
2	Reactome_Pathways_2024	Transcriptional Regulation by RUNX3	5/86	4.791153496334912e-05	0.0005903385557984087	TCF7L2;SMAD4;ZFHX3;NOTCH1;TP53
2	GO_Biological_Process_2021	chromatin organization (GO:0006325)	6/142	4.976015673863886e-05	0.0007675269459214578	DAXX;SETDB1;SOX9;ARID1A;KDM6A;SMARCA4
2	GO_Biological_Process_2021	digestive tract morphogenesis (GO:0048546)	3/16	5.050773095191729e-05	0.0007717770103400447	SOX17;GLI1;FGFR2
2	Reactome_Pathways_2024	Signaling by WNT	8/287	5.3513843988863295e-05	0.0006477991640757135	RNF43;TCF7L2;SOX17;TERT;SOX9;AXIN2;RHOA;SMARCA4
2	GO_Biological_Process_2021	regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893)	4/45	5.407015383845493e-05	0.0008185620511654983	TERT;SOX9;TP53;SMARCA4
2	GO_Cellular_Component_2021	phagocytic vesicle membrane (GO:0030670)	4/45	5.407015383845493e-05	0.0007231883075893347	HLA-B;TAP2;HLA-C;HLA-A
2	GO_Molecular_Function_2021	histone-lysine N-methyltransferase activity (GO:0018024)	4/45	5.407015383845493e-05	0.0008366715944221068	KMT2A;SETDB1;DOT1L;KMT2B
2	KEGG_2021_Human	Human immunodeficiency virus 1 infection	7/212	5.564735088501688e-05	0.0001851539129446925	MAP2K1;HLA-B;TAP2;HLA-C;PIK3R3;HLA-A;MAPK3
2	Reactome_Pathways_2024	Epigenetic Regulation of Gene Expression	8/291	5.897405977867016e-05	0.0006901423375389137	CDK8;KMT2A;SETDB1;KMT2B;ABL1;ARID1A;KDM6A;SMARCA4
2	GO_Biological_Process_2021	erythrocyte differentiation (GO:0030218)	4/46	5.901217089100856e-05	0.0008851825633651284	JAK2;JAK3;SH2B3;VEGFA
2	Reactome_Pathways_2024	PKMTs Methylate Histone Lysines	4/46	5.901217089100856e-05	0.0006901423375389137	KMT2A;SETDB1;DOT1L;KMT2B
2	GO_Biological_Process_2021	positive regulation of cardiac muscle tissue growth (GO:0055023)	3/17	6.11266918299256e-05	0.000908564919472076	NOTCH1;GLI1;FGFR2
2	GO_Molecular_Function_2021	transmembrane-ephrin receptor activity (GO:0005005)	3/17	6.11266918299256e-05	0.0008366715944221068	EPHA5;EPHA7;EPHB1
2	GO_Molecular_Function_2021	ephrin receptor activity (GO:0005003)	3/17	6.11266918299256e-05	0.0008366715944221068	EPHA5;EPHA7;EPHB1
2	Reactome_Pathways_2024	Signaling by NTRK3 (TRKC)	3/17	6.11266918299256e-05	0.0007029569560441445	PTPRS;IRS1;NTRK3
