Metodo	Cluster_ID	Gene
Label Propagation	0	CSDE1
Label Propagation	0	PIK3R1
Label Propagation	0	PRDM14
Label Propagation	0	NTRK2
Label Propagation	0	SYK
Label Propagation	0	RUNX1
Label Propagation	0	SOX17
Label Propagation	0	RFWD2
Label Propagation	0	ELF3
Label Propagation	0	IGF1R
Label Propagation	0	RPS6KA4
Label Propagation	0	EPHA7
Label Propagation	0	MAP2K1
Label Propagation	0	NTRK1
Label Propagation	0	RBM10
Label Propagation	0	AKT1
Label Propagation	0	APC
Label Propagation	0	FOXP1
Label Propagation	0	PRKD1
Label Propagation	0	BAP1
Label Propagation	0	ERBB2
Label Propagation	0	PDCD1
Label Propagation	0	KMT2B
Label Propagation	0	EPAS1
Label Propagation	0	INPP4A
Label Propagation	0	EPHA3
Label Propagation	0	POLD1
Label Propagation	0	SMARCA4
Label Propagation	0	FAT1
Label Propagation	0	ASXL2
Label Propagation	0	GSK3B
Label Propagation	0	BTK
Label Propagation	0	MTOR
Label Propagation	0	ARID2
Label Propagation	0	AKT2
Label Propagation	0	RNF43
Label Propagation	0	NEGR1
Label Propagation	0	MDC1
Label Propagation	0	MED12
Label Propagation	0	GATA1
Label Propagation	0	NOTCH2
Label Propagation	0	HNF1A
Label Propagation	0	ABL1
Label Propagation	0	TSC2
Label Propagation	0	NCOR1
Label Propagation	0	IRS1
Label Propagation	0	INSR
Label Propagation	0	FUBP1
Label Propagation	0	B2M
Label Propagation	0	PIK3CA
Label Propagation	0	FANCA
Label Propagation	0	CREBBP
Label Propagation	0	KDM5A
Label Propagation	0	TET2
Label Propagation	0	ARAF
Label Propagation	0	BRD4
Label Propagation	0	KDM6A
Label Propagation	0	LATS1
Label Propagation	0	XPO1
Label Propagation	0	ERF
Label Propagation	0	EPHB1
Label Propagation	0	SMAD2
Label Propagation	0	EP300
Label Propagation	0	CDKN1B
Label Propagation	0	ERBB4
Label Propagation	0	STAT3
Label Propagation	0	WHSC1L1
Label Propagation	0	BCL10
Label Propagation	0	DAXX
Label Propagation	0	JUN
Label Propagation	0	TGFBR1
Label Propagation	0	AKT3
Label Propagation	0	FLT1
Label Propagation	0	TP63
Label Propagation	0	KDM5C
Label Propagation	0	BRIP1
Label Propagation	0	YES1
Label Propagation	0	PTEN
Label Propagation	0	FGFR1
Label Propagation	0	MYD88
Label Propagation	0	CDK8
Label Propagation	0	BLM
Label Propagation	0	MAP3K1
Label Propagation	0	INPPL1
Label Propagation	0	TBX3
Label Propagation	0	SHOC2
Label Propagation	0	PLCG2
Label Propagation	0	KLF4
Label Propagation	0	TGFBR2
Label Propagation	0	DCUN1D1
Label Propagation	0	EZH2
Label Propagation	0	CARD11
Label Propagation	0	TERT
Label Propagation	0	TET1
Label Propagation	0	PIK3C2G
Label Propagation	0	AGO2
Label Propagation	0	MLH1
Label Propagation	0	PDGFRB
Label Propagation	0	SETDB1
Label Propagation	0	MITF
Label Propagation	0	TP53BP1
Label Propagation	0	DIS3
Label Propagation	0	BRCA1
Label Propagation	0	TRAF2
Label Propagation	0	ERCC4
Label Propagation	0	ARID5B
Label Propagation	0	FGFR4
Label Propagation	0	IRS2
Label Propagation	0	PBRM1
