Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
1	KEGG_2021_Human	Pancreatic cancer	8/76	1.2719009635978478e-08	1.0016220088333052e-07	ERBB2;PIK3R2;BRAF;BRCA2;TP53;TGFBR1;JAK1;TGFBR2
1	KEGG_2021_Human	Epstein-Barr virus infection	11/202	2.418382227210652e-08	1.8282969637712529e-07	NFKBIA;CCND2;MYC;BTK;PLCG2;TNFAIP3;PIK3R2;B2M;TP53;IKBKE;JAK1
1	GO_Biological_Process_2021	positive regulation of protein phosphorylation (GO:0001934)	14/371	2.924968420889377e-08	1.4524557472873535e-06	NTRK2;INSR;NTRK3;BRAF;PTPN11;AXIN2;TGFBR1;RPTOR;CCND2;ERBB2;PLCG2;TEK;JAK2;TP53
1	GO_Biological_Process_2021	heart development (GO:0007507)	10/164	3.7125830666192144e-08	1.745193304220539e-06	NOTCH1;ERBB3;INSR;NTRK3;NF1;TSC2;PTPN11;TEK;TGFBR1;TGFBR2
1	GO_Biological_Process_2021	phosphatidylinositol 3-kinase signaling (GO:0014065)	6/34	3.736602633715263e-08	1.745193304220539e-06	ERBB3;IRS1;ERBB2;NF1;PIK3C2G;PIK3R2
1	GO_Biological_Process_2021	negative regulation of cell population proliferation (GO:0008285)	14/379	3.8157275926571055e-08	1.745193304220539e-06	NOTCH1;TSC2;TNFAIP3;TSC1;AXIN2;SMARCA2;CDC73;TBX3;MYC;NF1;ARID2;JAK2;B2M;TP53
1	GO_Biological_Process_2021	regulation of apoptotic process (GO:0042981)	19/742	4.474716582700039e-08	1.9820759998596795e-06	NOTCH2;ALK;CREBBP;FLT3;BRAF;TBX3;NFKBIA;CCND2;LATS2;BCL6;MYC;ALB;NF1;ERCC5;TEK;JAK2;SOS1;TP53;BIRC3
1	GO_Biological_Process_2021	protein deubiquitination (GO:0016579)	12/267	4.561739930632173e-08	1.9820759998596795e-06	NFKBIA;ASXL1;CYLD;ATXN7;MYC;ASXL2;TNFAIP3;BRCA1;TP53;ESR1;TGFBR1;BIRC3
1	GO_Biological_Process_2021	circulatory system development (GO:0072359)	9/126	4.697864915409536e-08	1.9914363958492133e-06	NOTCH1;ERBB3;NTRK3;NF1;TSC2;PTPN11;TEK;TGFBR1;TGFBR2
1	KEGG_2021_Human	Osteoclast differentiation	9/127	5.0320689790609893e-08	3.6579270655481803e-07	NFKBIA;CYLD;BTK;PLCG2;MITF;PIK3R2;TGFBR1;JAK1;TGFBR2
