Metodo	Cluster_ID	Gene
Leiden	1	POLE
Leiden	1	SMARCA2
Leiden	1	DICER1
Leiden	1	FANCA
Leiden	1	NUF2
Leiden	1	RARA
Leiden	1	MRE11A
Leiden	1	TBX3
Leiden	1	RAD21
Leiden	1	MPL
Leiden	1	LATS2
Leiden	1	TP53
Leiden	1	MED12
Leiden	1	CTNNB1
Leiden	1	PALB2
Leiden	1	SESN1
Leiden	1	MGA
Leiden	2	BRCA2
Leiden	2	PLCG2
Leiden	2	FBXW7
Leiden	2	MTOR
Leiden	2	ERCC5
Leiden	2	GNAQ
Leiden	2	NFKBIA
Leiden	2	TSHR
Leiden	2	FAT1
Leiden	2	WHSC1L1
Leiden	2	DAXX
Leiden	2	PHOX2B
Leiden	2	MAX
Leiden	2	EGFR
Leiden	2	PDGFRB
Leiden	2	PTCH1
Leiden	2	DCUN1D1
Leiden	2	TSC2
Leiden	2	ATXN7
Leiden	2	SOS1
Leiden	2	CSF3R
Leiden	2	SUFU
Leiden	2	CIC
Leiden	2	KMT2D
Leiden	2	AKT3
Leiden	2	AURKA
Leiden	2	ARID1B
Leiden	2	TGFBR1
Leiden	2	ARAF
Leiden	2	FGFR4
Leiden	2	PRDM14
Leiden	2	TERT
Leiden	2	KDM5C
Leiden	2	CARD11
Leiden	2	RPS6KA4
Leiden	2	AXIN2
Leiden	2	JAK1
Leiden	2	HLA-B
Leiden	2	CDK8
Leiden	2	AXL
Leiden	2	TP63
Leiden	2	ERBB3
Leiden	2	KMT2B
Leiden	2	PTPN11
Leiden	2	DNMT1
Leiden	2	TNFAIP3
Leiden	2	CHEK2
Leiden	2	AKT1
Leiden	2	IKZF1
Leiden	2	KMT2C
Leiden	2	INHBA
Leiden	2	ARID2
Leiden	2	SMO
Leiden	2	TMPRSS2
Leiden	2	BRD4
Leiden	2	CDH1
Leiden	3	ESR1
Leiden	3	MITF
Leiden	3	NTRK2
Leiden	3	EPHB1
Leiden	3	GATA2
Leiden	3	CREBBP
Leiden	3	INSR
Leiden	3	ARID5B
Leiden	3	RAD54L
Leiden	3	MAPKAP1
Leiden	3	PMS2
Leiden	3	CSDE1
Leiden	3	BTK
Leiden	3	PTEN
Leiden	3	FLT4
Leiden	3	TSC1
Leiden	3	FLT3
Leiden	3	FLT1
Leiden	3	SMAD4
Leiden	3	DROSHA
Leiden	3	DNMT3B
Leiden	3	SOX17
Leiden	3	GNAS
Leiden	3	TRAF7
Leiden	3	MYC
Leiden	3	WWTR1
Leiden	3	BCL6
Leiden	3	NCOR1
Leiden	3	PTPRD
Leiden	3	CYLD
Leiden	3	DNMT3A
Leiden	3	PRKAR1A
Leiden	3	TET1
Leiden	3	RUNX1
Leiden	3	CDC73
Leiden	3	B2M
Leiden	3	IKBKE
Leiden	3	BIRC3
Leiden	3	INPPL1
Leiden	3	TGFBR2
Leiden	3	ANKRD11
Leiden	3	IRS2
Leiden	3	IL7R
Leiden	3	ASXL2
Leiden	3	ZFHX3
Leiden	3	NSD1
Leiden	3	RECQL4
Leiden	4	AMER1
Leiden	4	NKX3-1
Leiden	4	PMS1
Leiden	4	HGF
Leiden	4	BAP1
Leiden	4	SOX9
Leiden	4	PRKD1
Leiden	4	KRAS
Leiden	4	SPRED1
Leiden	4	MDC1
Leiden	4	RPS6KB2
Leiden	4	FLCN
Leiden	4	MEN1
Leiden	4	STAT3
Leiden	4	NEGR1
Leiden	4	GLI1
Leiden	4	PIK3CD
Leiden	4	PTPRT
Leiden	4	ERCC4
Leiden	4	NBN
Leiden	4	WT1
Leiden	4	TCF7L2
Leiden	4	MYD88
Leiden	4	APC
Leiden	4	SF3B1
Leiden	4	EPAS1
Leiden	4	MSH3
Leiden	4	CDKN1B
Leiden	4	FGFR2
Leiden	5	PGBD5
Leiden	5	STAG2
Leiden	5	FAM175A
Leiden	5	PPP4R2
Leiden	5	GATA1
Leiden	5	ERCC2
Leiden	5	RBM10
Leiden	5	BCL2L11
Leiden	5	SUZ12
Leiden	5	REL
Leiden	5	PIK3CA
Leiden	5	GSK3B
Leiden	5	PRDM1
Leiden	5	KLF4
Leiden	5	CUL3
Leiden	5	ACVR1
Leiden	5	AKT2
Leiden	5	CD274
Leiden	5	MALT1
Leiden	5	SMYD3
Leiden	6	ABL1
Leiden	6	MAP2K1
Leiden	6	FOXP1
Leiden	6	SMARCA4
Leiden	6	ASXL1
Leiden	6	KIT
Leiden	6	U2AF1
Leiden	6	EPHA3
Leiden	6	BCOR
Leiden	6	SMAD2
Leiden	6	ELF3
Leiden	6	IDH1
Leiden	6	KDM6A
Leiden	6	NRAS
Leiden	6	PIK3R3
Leiden	6	SMAD3
Leiden	6	TCF3
