Cluster_ID	Gene	Degree_Centrality	Betweenness_Centrality	Closeness_Centrality
2	PARP1	0.0833	0.0833	0.2609
2	TCF3	0.0833	0.0	0.3429
2	U2AF1	0.0833	0.0351	0.3934
2	AXIN1	0.0417	0.0	0.3333
2	CUL3	0.0417	0.0	0.2892
2	DNMT3B	0.0417	0.0	0.2857
2	FUBP1	0.0417	0.0	0.2857
2	IKZF1	0.0417	0.0	0.3333
2	MALT1	0.0417	0.0	0.3333
2	PAK1	0.0417	0.0	0.2087
2	RECQL4	0.0417	0.0	0.2892
2	RICTOR	0.0417	0.0	0.2892
2	TRAF7	0.0417	0.0	0.3333
2	XPO1	0.0417	0.0	0.2892
3	PTPRT	0.4091	0.7251	0.5789
3	TBX3	0.2727	0.3384	0.4681
3	KMT2D	0.2273	0.1407	0.3929
3	ATR	0.1818	0.1522	0.449
3	ARID1B	0.1364	0.2554	0.4151
3	MAP3K1	0.1364	0.0909	0.3929
3	RASA1	0.1364	0.1732	0.4314
3	FGFR4	0.0909	0.0289	0.4074
3	GLI1	0.0909	0.0909	0.3143
3	JAK2	0.0909	0.0	0.386
3	MYCN	0.0909	0.0	0.3492
3	PIK3CA	0.0909	0.0909	0.3056
3	ATRX	0.0455	0.0	0.2366
3	BRAF	0.0455	0.0	0.3235
3	CSDE1	0.0455	0.0	0.3143
3	DOT1L	0.0455	0.0	0.3729
3	FLT1	0.0455	0.0	0.2418
3	GATA1	0.0455	0.0	0.3235
3	KMT2A	0.0455	0.0	0.3235
3	LATS2	0.0455	0.0	0.2857
3	NFE2L2	0.0455	0.0	0.2857
3	SETD2	0.0455	0.0	0.2973
3	SLX4	0.0455	0.0	0.3729
4	KEAP1	0.7143	0.7254	0.7778
4	SMARCA4	0.4762	0.3508	0.6562
4	STK11	0.2381	0.1913	0.5676
4	APC	0.0952	0.0048	0.3818
4	DICER1	0.0952	0.0	0.5
4	FGFR2	0.0952	0.0	0.5
4	PDCD1	0.0952	0.0	0.5
4	PRDM14	0.0952	0.0135	0.42
4	STAG2	0.0952	0.0	0.4286
4	TSC2	0.0952	0.0	0.5
4	CD79B	0.0476	0.0	0.4038
4	CREBBP	0.0476	0.0	0.4468
4	IGF1R	0.0476	0.0	0.4468
4	KDM5A	0.0476	0.0	0.4468
4	MYOD1	0.0476	0.0	0.4468
4	PDGFRB	0.0476	0.0	0.4468
4	PIK3R2	0.0476	0.0	0.4468
4	PPARG	0.0476	0.0	0.3684
4	REL	0.0476	0.0	0.4468
4	RET	0.0476	0.0	0.4038
4	SCG5	0.0476	0.0	0.4468
4	TGFBR1	0.0476	0.0	0.4468
5	MTOR	0.5556	0.4286	0.5625
5	ERBB4	0.3333	0.0997	0.5
5	IRS2	0.2778	0.219	0.5294
5	PGR	0.2778	0.2707	0.5143
5	TERT	0.2778	0.0131	0.4
5	FBXW7	0.2222	0.366	0.45
5	NOTCH4	0.2222	0.1127	0.45
5	PIK3C2G	0.2222	0.0131	0.439
5	CARD11	0.1667	0.1111	0.3396
5	DIS3	0.1667	0.1111	0.3913
5	KDM5C	0.1667	0.1111	0.3396
5	PMS1	0.1667	0.0	0.383
5	PTEN	0.1667	0.0	0.383
5	EPAS1	0.0556	0.0	0.3673
5	FGF3	0.0556	0.0	0.3462
5	FGFR3	0.0556	0.0	0.2857
5	FOXA1	0.0556	0.0	0.3158
5	POLD1	0.0556	0.0	0.2571
5	RAD50	0.0556	0.0	0.2571
6	FAT1	0.7333	0.8667	0.75
6	PDGFRA	0.2667	0.3238	0.5769
6	PREX2	0.2667	0.1524	0.4286
6	GATA3	0.1333	0.0952	0.5172
6	INHBA	0.1333	0.0	0.4054
6	CBL	0.0667	0.0	0.375
6	DDR2	0.0667	0.0	0.4412
6	DROSHA	0.0667	0.0	0.4412
6	EGFR	0.0667	0.0	0.4412
6	FOXO1	0.0667	0.0	0.4412
6	INPPL1	0.0667	0.0	0.3061
6	NEGR1	0.0667	0.0	0.4412
6	PIK3C3	0.0667	0.0	0.4412
6	PLCG2	0.0667	0.0	0.4412
6	PPM1D	0.0667	0.0	0.4412
6	RPTOR	0.0667	0.0	0.4412
