Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
3	GO_Molecular_Function_2021	transmembrane receptor protein tyrosine phosphatase activity (GO:0005001)	1/16	0.0047909422750142	0.0199951542398982	PTPRD
3	GO_Biological_Process_2021	positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737)	1/17	0.0050897414535705	0.0227043446669644	CCND2
3	GO_Biological_Process_2021	negative regulation of fatty acid metabolic process (GO:0045922)	1/17	0.0050897414535705	0.0227043446669644	BRCA1
3	GO_Biological_Process_2021	embryo development ending in birth or egg hatching (GO:0009792)	1/17	0.0050897414535705	0.0227043446669644	BRCA1
3	Reactome_Pathways_2024	Aberrant Regulation of Mitotic G1 S Transition in Cancer Due to RB1 Defects	1/17	0.0050897414535705	0.0342987272808451	CCND2
3	Reactome_Pathways_2024	Defective Binding of RB1 Mutants to E2F1,(E2F2, E2F3)	1/17	0.0050897414535705	0.0342987272808451	CCND2
3	GO_Biological_Process_2021	chromatin disassembly (GO:0031498)	1/18	0.0053884659389882	0.0227043446669644	SMARCA4
3	GO_Biological_Process_2021	regulation of vascular endothelial cell proliferation (GO:1905562)	1/18	0.0053884659389882	0.0227043446669644	FLT1
3	GO_Biological_Process_2021	nucleosome disassembly (GO:0006337)	1/18	0.0053884659389882	0.0227043446669644	SMARCA4
3	GO_Biological_Process_2021	presynapse assembly (GO:0099054)	1/18	0.0053884659389882	0.0227043446669644	PTPRD
3	GO_Biological_Process_2021	regulation of presynapse assembly (GO:1905606)	1/18	0.0053884659389882	0.0227043446669644	PTPRD
3	GO_Biological_Process_2021	regulation of presynapse organization (GO:0099174)	1/18	0.0053884659389882	0.0227043446669644	PTPRD
3	GO_Molecular_Function_2021	RNA polymerase binding (GO:0070063)	1/18	0.0053884659389882	0.0199951542398982	BRCA1
3	GO_Molecular_Function_2021	DNA polymerase binding (GO:0070182)	1/18	0.0053884659389882	0.0199951542398982	SMARCA4
3	GO_Biological_Process_2021	cellular response to interleukin-7 (GO:0098761)	1/19	0.0056871157389833	0.0227043446669644	SMARCA4
3	GO_Biological_Process_2021	regulation of histone H3-K4 methylation (GO:0051569)	1/19	0.0056871157389833	0.0227043446669644	BRCA1
3	GO_Biological_Process_2021	regulation of centriole replication (GO:0046599)	1/19	0.0056871157389833	0.0227043446669644	BRCA1
3	GO_Biological_Process_2021	DNA double-strand break processing (GO:0000729)	1/19	0.0056871157389833	0.0227043446669644	BRCA1
