Metodo	Cluster_ID	Gene
Girvan-Newman	0	SESN1
Girvan-Newman	0	MED12
Girvan-Newman	0	FH
Girvan-Newman	0	ERBB3
Girvan-Newman	0	MRE11A
Girvan-Newman	0	CTNNB1
Girvan-Newman	0	MLH1
Girvan-Newman	0	FAM58A
Girvan-Newman	0	GREM1
Girvan-Newman	0	FGFR1
Girvan-Newman	0	VTCN1
Girvan-Newman	0	MLL
Girvan-Newman	0	PRDM1
Girvan-Newman	0	WHSC1
Girvan-Newman	0	MAP3K1
Girvan-Newman	0	PREX2
Girvan-Newman	0	GLI1
Girvan-Newman	0	WHSC1L1
Girvan-Newman	0	EED
Girvan-Newman	0	MCL1
Girvan-Newman	0	PDGFRB
Girvan-Newman	0	KMT2C
Girvan-Newman	0	FLT3
Girvan-Newman	0	FLT4
Girvan-Newman	0	AURKA
Girvan-Newman	0	MSH6
Girvan-Newman	0	NCOR1
Girvan-Newman	0	RAC1
Girvan-Newman	0	MAP2K2
Girvan-Newman	0	GNAS
Girvan-Newman	0	FANCC
Girvan-Newman	0	KDR
Girvan-Newman	0	AR
Girvan-Newman	0	HIST1H3D
Girvan-Newman	0	CIC
Girvan-Newman	0	FAM175A
Girvan-Newman	0	PAK1
Girvan-Newman	0	PTCH1
Girvan-Newman	0	JAK2
Girvan-Newman	0	MUTYH
Girvan-Newman	0	SDHB
Girvan-Newman	0	HIST1H3F
Girvan-Newman	0	ERBB4
Girvan-Newman	0	MSH2
Girvan-Newman	0	SMYD3
Girvan-Newman	0	LATS1
Girvan-Newman	0	MET
Girvan-Newman	0	CTLA4
Girvan-Newman	0	PIK3CD
Girvan-Newman	0	TGFBR2
Girvan-Newman	0	PIK3CG
Girvan-Newman	0	ALK
Girvan-Newman	0	CDK4
Girvan-Newman	0	PRKCI
Girvan-Newman	0	NUF2
Girvan-Newman	0	SMO
Girvan-Newman	0	NCOA3
Girvan-Newman	0	HIST1H3C
Girvan-Newman	0	MYOD1
Girvan-Newman	0	SMAD2
Girvan-Newman	0	BMPR1A
Girvan-Newman	0	NKX2-1
Girvan-Newman	0	RRAS2
Girvan-Newman	0	ETV6
Girvan-Newman	0	NTRK3
Girvan-Newman	0	HGF
Girvan-Newman	0	KDM6A
Girvan-Newman	0	PTPRS
Girvan-Newman	0	SMARCA2
Girvan-Newman	0	NUP93
Girvan-Newman	0	LZTR1
Girvan-Newman	0	SMARCD1
Girvan-Newman	0	IGF1
Girvan-Newman	0	MDM4
Girvan-Newman	0	NF2
Girvan-Newman	0	TET2
Girvan-Newman	0	NSD1
Girvan-Newman	0	KDM5C
Girvan-Newman	0	WT1
Girvan-Newman	0	PPM1D
Girvan-Newman	0	INPP4B
Girvan-Newman	0	NRAS
Girvan-Newman	0	HIST1H3H
Girvan-Newman	0	PIK3C3
Girvan-Newman	0	KDM5A
Girvan-Newman	0	SETDB1
Girvan-Newman	0	REST
Girvan-Newman	0	NPM1
Girvan-Newman	0	ARID5B
Girvan-Newman	0	BTK
Girvan-Newman	0	SOX17
Girvan-Newman	0	NFE2L2
Girvan-Newman	0	SUZ12
Girvan-Newman	0	PHOX2B
Girvan-Newman	0	JUN
Girvan-Newman	0	RECQL4
Girvan-Newman	1	CARM1
Girvan-Newman	1	SCG5
Girvan-Newman	1	KEAP1
Girvan-Newman	1	EPCAM
Girvan-Newman	1	CDKN1B
Girvan-Newman	2	SOCS1
Girvan-Newman	2	STK11
Girvan-Newman	2	NTHL1
Girvan-Newman	2	TNFRSF14
Girvan-Newman	2	ID3
Girvan-Newman	2	PDPK1
