Cluster_ID	Database	Native_Macro_Sector	N_Pathways_Aggregated	Best_P-value	Unique_Genes_Count	Coverage_%	Total_Input_Genes	Original_Pathways	All_Unique_Genes
2	Reactome	Reactome: Diseases of signal transduction by growth factor receptors and second messengers	1	3.8948495306780313e-14	17	26.56	64	Diseases of Signal Transduction by Growth Factor Receptors and Second Messengers	AXIN1;CDK8;CDKN1B;CREBBP;EP300;FGF19;FGFR1;FLT3;MYC;NRAS;PDGFRA;PIK3CA;PTEN;RICTOR;RPS6KB2;SPRED1;TGFBR1
2	Reactome	Reactome: Disease	1	2.360691252742963e-13	30	46.88	64	Disease	ATRX;AXIN1;BLM;BRCA2;CASP8;CDK8;CDKN1B;CDKN2A;CREBBP;E2F3;EP300;ERCC3;FGF19;FGFR1;FLT3;IGF1R;MAP2K4;MYC;NBN;NOTCH4;NRAS;PDGFRA;PIK3CA;PLCG2;PLK2;PTEN;RICTOR;RPS6KB2;SPRED1;TGFBR1
2	Reactome	Reactome: Signal transduction	1	7.360865217079161e-12	31	48.44	64	Signal Transduction	AR;AXIN1;CASP8;CD274;CDK8;CDKN1B;CREBBP;CYLD;E2F3;EP300;FGF19;FGFR1;FLT3;IGF1R;INHBA;MYC;NCOA3;NOTCH4;NRAS;PDGFRA;PIK3CA;PLCG2;PTEN;RAD21;RICTOR;RPS6KB2;SPRED1;STAG2;TGFBR1;TNFAIP3;TSC1
2	Reactome	Reactome: Generic transcription pathway	1	1.2534494871152696e-11	22	34.38	64	Generic Transcription Pathway	AR;ARID2;AXIN1;BBC3;BLM;CDK8;CDKN1B;CDKN2A;CREBBP;CSF1R;EP300;ERCC3;GRIN2A;KLF4;MYC;NBN;NOTCH4;PLK2;PTEN;RICTOR;TP63;TSC1
2	Reactome	Reactome: Esr-mediated signaling	1	2.2848913826721766e-11	11	17.19	64	ESR-mediated Signaling	AXIN1;CDKN1B;CREBBP;EP300;IGF1R;MYC;NCOA3;NRAS;PIK3CA;RAD21;STAG2
3	GO	GO: Biological regulation	12	5.029946017426872e-09	30	50.0	60	regulation of cell population proliferation (GO:0042127) | regulation of cell adhesion (GO:0030155) | regulation of cellular senescence (GO:2000772) | regulation of cellular component biogenesis (GO:0044087) | regulation of cellular component organization (GO:0051128) | negative regulation of response to stimulus (GO:0048585) | regulation of lipid storage (GO:0010883) | regulation of programmed cell death (GO:0043067) | regulation of microtubule-based process (GO:0032886) | regulation of response to external stimulus (GO:0032101) | regulation of actin filament-based process (GO:0032970) | regulation of signal transduction (GO:0009966)	AKT1;AKT2;AKT3;AURKA;B2M;BRD4;EPHA5;ERBB2;ERBB3;ERBB4;EZH2;FBXW7;FGFR4;IKBKE;IRS1;JAK2;KMT2D;LATS1;MALT1;MYD88;NTRK2;NTRK3;PDGFRB;PPP2R1A;PTPN11;RET;RUNX1;STAT3;TERT;TRAF2
3	GO	GO: Cytokine-mediated signaling pathway	12	2.028339292655642e-05	8	13.33	60	interleukin-6-mediated signaling pathway (GO:0070102) | interleukin-7-mediated signaling pathway (GO:0038111) | interleukin-23-mediated signaling pathway (GO:0038155) | interleukin-35-mediated signaling pathway (GO:0070757) | interleukin-27-mediated signaling pathway (GO:0070106) | interleukin-18-mediated signaling pathway (GO:0035655) | interleukin-21-mediated signaling pathway (GO:0038114) | interleukin-9-mediated signaling pathway (GO:0038113) | leptin-mediated signaling pathway (GO:0033210) | interleukin-2-mediated signaling pathway (GO:0038110) | interleukin-15-mediated signaling pathway (GO:0035723) | tumor necrosis factor-mediated signaling pathway (GO:0033209)	AKT1;IRS1;JAK2;PTPN11;SMARCA4;STAT3;SYK;TRAF2
3	GO	GO: Regulation of signal transduction	11	3.6591572765543435e-09	22	36.67	60	positive regulation of signal transduction (GO:0009967) | regulation of cytokine-mediated signaling pathway (GO:0001959) | regulation of Notch signaling pathway (GO:0008593) | regulation of intracellular signal transduction (GO:1902531) | regulation of Wnt signaling pathway (GO:0030111) | regulation of antigen receptor-mediated signaling pathway (GO:0050854) | regulation of insulin receptor signaling pathway (GO:0046626) | regulation of growth hormone receptor signaling pathway (GO:0060398) | regulation of neurotrophin TRK receptor signaling pathway (GO:0051386) | regulation of receptor signaling pathway via STAT (GO:1904892) | regulation of ERBB signaling pathway (GO:1901184)	AKT1;AURKA;AXL;ELF3;ERBB2;FBXW7;IRS1;JAK2;NOTCH3;NTRK2;NTRK3;PAX5;PPP2R1A;PTPN11;RAD50;RUNX1;SMARCA4;STAT3;SYK;TEK;TERT;TRAF2
3	GO	GO: Cell surface receptor protein tyrosine kinase signaling pathway	9	1.5920596770273178e-06	14	23.33	60	ERBB signaling pathway (GO:0038127) | insulin-like growth factor receptor signaling pathway (GO:0048009) | insulin receptor signaling pathway (GO:0008286) | growth hormone receptor signaling pathway (GO:0060396) | glial cell-derived neurotrophic factor receptor signaling pathway (GO:0035860) | fibroblast growth factor receptor signaling pathway (GO:0008543) | ephrin receptor signaling pathway (GO:0048013) | vascular endothelial growth factor signaling pathway (GO:0038084) | platelet-derived growth factor receptor signaling pathway (GO:0048008)	AKT1;AKT2;EPHA5;ERBB2;ERBB3;ERBB4;FGFR4;IRS1;JAK2;PDGFRB;PIK3CD;PTPN11;RET;STAT3
3	GO	GO: Regulation of cytokine production	8	6.501349436663178e-07	10	16.67	60	positive regulation of cytokine production (GO:0001819) | regulation of interleukin-6 production (GO:0032675) | regulation of interleukin-8 production (GO:0032677) | regulation of interleukin-2 production (GO:0032663) | regulation of cytokine production involved in inflammatory response (GO:1900015) | regulation of interleukin-10 production (GO:0032653) | regulation of interleukin-23 production (GO:0032667) | regulation of type I interferon production (GO:0032479)	BCL10;IKBKE;MALT1;MYD88;PIK3CD;PTPN11;RUNX1;STAT3;SYK;TRAF2
3	KEGG	KEGG: Signal transduction	20	1.0087495895119233e-13	28	46.67	60	PI3K-Akt signaling pathway | MAPK signaling pathway | ErbB signaling pathway | Phospholipase D signaling pathway | JAK-STAT signaling pathway | Ras signaling pathway | HIF-1 signaling pathway | Calcium signaling pathway | Rap1 signaling pathway | NF-kappa B signaling pathway | Sphingolipid signaling pathway | AMPK signaling pathway | FoxO signaling pathway | TNF signaling pathway | VEGF signaling pathway | mTOR signaling pathway | cAMP signaling pathway | Apelin signaling pathway | cGMP-PKG signaling pathway | Phosphatidylinositol signaling system	AKT1;AKT2;AKT3;BCL10;BTK;ERBB2;ERBB3;ERBB4;FGFR4;GNAS;INPP4B;INPPL1;IRS1;JAK2;MALT1;MYD88;NOTCH3;NTRK2;NTRK3;PDGFRB;PIK3CD;PPP2R1A;PTPN11;RET;STAT3;SYK;TEK;TRAF2
3	KEGG	KEGG: Immune system	15	2.3195937174898866e-12	18	30.0	60	B cell receptor signaling pathway | C-type lectin receptor signaling pathway | Fc epsilon RI signaling pathway | Platelet activation | T cell receptor signaling pathway | Toll-like receptor signaling pathway | Chemokine signaling pathway | Neutrophil extracellular trap formation | Th17 cell differentiation | Natural killer cell mediated cytotoxicity | NOD-like receptor signaling pathway | RIG-I-like receptor signaling pathway | Th1 and Th2 cell differentiation | IL-17 signaling pathway | Leukocyte transendothelial migration	AKT1;AKT2;AKT3;BCL10;BTK;GNAS;IKBKE;INPPL1;JAK2;MALT1;MYD88;NOTCH3;PIK3CD;PTPN11;RUNX1;STAT3;SYK;TRAF2
3	KEGG	KEGG: Cancer: specific types	15	4.163558631332413e-11	16	26.67	60	Non-small cell lung cancer | Chronic myeloid leukemia | Pancreatic cancer | Prostate cancer | Hepatocellular carcinoma | Acute myeloid leukemia | Melanoma | Glioma | Breast cancer | Gastric cancer | Small cell lung cancer | Endometrial cancer | Renal cell carcinoma | Colorectal cancer | Bladder cancer	AKT1;AKT2;AKT3;ARID1B;ERBB2;NOTCH3;PDGFRB;PIK3CD;PTPN11;RB1;RET;RUNX1;SMARCA4;STAT3;TERT;TRAF2
3	KEGG	KEGG: Infectious disease: viral	12	7.424983922472897e-13	19	31.67	60	Epstein-Barr virus infection | Kaposi sarcoma-associated herpesvirus infection | Hepatitis C | Hepatitis B | Human papillomavirus infection | Human cytomegalovirus infection | Measles | Herpes simplex virus 1 infection | Influenza A | Human immunodeficiency virus 1 infection | Human T-cell leukemia virus 1 infection | Coronavirus disease	AKT1;AKT2;AKT3;B2M;BTK;GNAS;IKBKE;JAK2;MYD88;NOTCH3;PDGFRB;PIK3CD;PPP2R1A;PTPN11;RB1;STAT3;SYK;TERT;TRAF2
3	KEGG	KEGG: Endocrine system	11	2.9288912947058336e-11	14	23.33	60	Adipocytokine signaling pathway | Growth hormone synthesis, secretion and action | Regulation of lipolysis in adipocytes | Prolactin signaling pathway | Thyroid hormone signaling pathway | Insulin signaling pathway | Progesterone-mediated oocyte maturation | GnRH secretion | Relaxin signaling pathway | Estrogen signaling pathway | Glucagon signaling pathway	AKT1;AKT2;AKT3;AURKA;GNAS;INPPL1;IRS1;JAK2;MED12;NOTCH3;PIK3CD;PTPN11;STAT3;TRAF2
3	Reactome	Reactome: Negative regulation of the pi3k akt network	1	6.200578314876885e-21	15	25.0	60	Negative Regulation of the PI3K AKT Network	AKT1;AKT2;AKT3;ERBB2;ERBB3;ERBB4;FGFR4;IRS1;MYD88;NTRK2;NTRK3;PDGFRB;PIK3CD;PPP2R1A;PTPN11
3	Reactome	Reactome: Disease	1	2.908997843642063e-18	34	56.67	60	Disease	AGO2;AKT1;AKT2;AKT3;B2M;BRD4;BTK;DNMT3B;ERBB2;ERBB3;ERBB4;EZH2;FBXW7;FGFR4;GNAS;IKBKE;IRS1;JAK2;MED12;MYD88;NOTCH3;NTRK2;NTRK3;PALB2;PDGFRB;PIK3CD;PPP2R1A;PTPN11;RAD50;RB1;RUNX1;STAT3;SYK;TRAF2
3	Reactome	Reactome: Pip3 activates akt signaling	1	4.488846273647737e-18	17	28.33	60	PIP3 Activates AKT Signaling	AGO2;AKT1;AKT2;AKT3;ERBB2;ERBB3;ERBB4;EZH2;FGFR4;IRS1;MYD88;NTRK2;NTRK3;PDGFRB;PIK3CD;PPP2R1A;PTPN11
3	Reactome	Reactome: Pi3k akt signaling in cancer	1	8.447760969605774e-18	13	21.67	60	PI3K AKT Signaling in Cancer	AKT1;AKT2;AKT3;ERBB2;ERBB3;ERBB4;FGFR4;IRS1;NTRK2;NTRK3;PDGFRB;PIK3CD;PTPN11
3	Reactome	Reactome: Pi5p, pp2a and ier3 regulate pi3k akt signaling	1	9.547460991465648e-18	13	21.67	60	PI5P, PP2A and IER3 Regulate PI3K AKT Signaling	AKT1;ERBB2;ERBB3;ERBB4;FGFR4;IRS1;MYD88;NTRK2;NTRK3;PDGFRB;PIK3CD;PPP2R1A;PTPN11
