Cluster_ID	Database	Native_Macro_Sector	N_Pathways_Aggregated	Best_P-value	Unique_Genes_Count	Coverage_%	Total_Input_Genes	Original_Pathways	All_Unique_Genes
2	GO	GO: Positive regulation of endocytosis	1	0.0111479378107245	1	3.12	32	positive regulation of pinocytosis (GO:0048549)	AXL
2	GO	GO: Positive regulation of protein localization	1	0.0111479378107245	1	3.12	32	positive regulation of protein localization to centrosome (GO:1904781)	APC
2	GO	GO: Positive regulation of smooth muscle cell differentiation	1	0.0111479378107245	1	3.12	32	positive regulation of vascular associated smooth muscle cell differentiation (GO:1905065)	KIT
2	GO	GO: Organelle organization	1	0.0124436553616253	2	6.25	32	chromosome organization (GO:0051276)	DOT1L;SMARCA4
2	GO	GO: Negative regulation of epithelial cell proliferation	1	0.0127306462090213	1	3.12	32	negative regulation of keratinocyte proliferation (GO:0010839)	FGFR2
2	GO	GO: Cellular response to uv	1	0.0127306462090213	1	3.12	32	cellular response to UV-B (GO:0071493)	STK11
2	GO	GO: Constitutive heterochromatin formation	1	0.0127306462090213	1	3.12	32	chromatin silencing at telomere (GO:0006348)	DOT1L
2	GO	GO: Blood vessel morphogenesis	1	0.0127306462090213	1	3.12	32	coronary vasculature morphogenesis (GO:0060977)	SPRED1
2	GO	GO: Central nervous system neuron development	1	0.0127306462090213	1	3.12	32	forebrain neuron development (GO:0021884)	FGFR2
2	GO	GO: Membrane fusion involved in viral entry into host cell	1	0.0127306462090213	1	3.12	32	fusion of virus membrane with host plasma membrane (GO:0019064)	CXCR4
2	GO	GO: Positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (go:2001269) (No ID match)	1	0.0127306462090213	1	3.12	32	positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001269)	JAK2
2	GO	GO: Regulation of protein-containing complex disassembly	1	0.0127306462090213	1	3.12	32	regulation of translational termination (GO:0006449)	UPF1
2	GO	GO: Regulation of extracellular matrix disassembly	1	0.0127306462090213	1	3.12	32	positive regulation of extracellular matrix disassembly (GO:0090091)	DDR2
2	GO	GO: Positive regulation of cell migration	1	0.0127306462090213	1	3.12	32	positive regulation of fibroblast migration (GO:0010763)	DDR2
2	GO	GO: Positive regulation of macromolecule biosynthetic process	1	0.0127306462090213	1	3.12	32	positive regulation of MHC class II biosynthetic process (GO:0045348)	JAK2
2	GO	GO: Positive regulation of glial cell differentiation	1	0.0127306462090213	1	3.12	32	positive regulation of oligodendrocyte differentiation (GO:0048714)	CXCR4
2	GO	GO: Myeloid cell activation involved in immune response	1	0.0127306462090213	1	3.12	32	mast cell activation involved in immune response (GO:0002279)	KIT
2	GO	GO: Establishment of organelle localization	1	0.0127306462090213	1	3.12	32	mast cell degranulation (GO:0043303)	KIT
2	GO	GO: Viral process	1	0.0127306462090213	1	3.12	32	membrane fusion involved in viral entry into host cell (GO:0039663)	CXCR4
2	GO	GO: Lymphocyte differentiation	1	0.0127306462090213	1	3.12	32	natural killer cell differentiation (GO:0001779)	AXL
2	GO	GO: Endoribonuclease complex	1	0.0127306462090213	1	3.12	32	RISC-loading complex (GO:0070578)	DICER1
2	GO	GO: Rna polymerase i transcription regulatory region sequence-specific dna binding	1	0.0127306462090213	1	3.12	32	RNA polymerase I core promoter sequence-specific DNA binding (GO:0001164)	SMARCA4
2	GO	GO: Transcription cis-regulatory region binding	1	0.0127306462090213	1	3.12	32	RNA polymerase I transcription regulatory region sequence-specific DNA binding (GO:0001163)	SMARCA4
2	GO	GO: Regulatory rna binding	1	0.0127306462090213	1	3.12	32	siRNA binding (GO:0035197)	DICER1
2	GO	GO: Cellular component organization or biogenesis	1	0.013816933315602	2	6.25	32	protein-containing complex subunit organization (GO:0043933)	APC;CREBBP
2	GO	GO: Immune response-regulating cell surface receptor signaling pathway	1	0.013816933315602	2	6.25	32	Fc receptor signaling pathway (GO:0038093)	KIT;PIK3R2
2	GO	GO: Nervous system process	1	0.0143109010156188	1	3.12	32	detection of mechanical stimulus involved in sensory perception of sound (GO:0050910)	KIT
2	GO	GO: Regulation of endocytosis	1	0.0143109010156188	1	3.12	32	regulation of pinocytosis (GO:0048548)	AXL
2	GO	GO: Embryonic organ morphogenesis	1	0.0143109010156188	1	3.12	32	embryonic digestive tract morphogenesis (GO:0048557)	FGFR2
2	GO	GO: Forelimb morphogenesis	1	0.0143109010156188	1	3.12	32	embryonic forelimb morphogenesis (GO:0035115)	TBX3
2	GO	GO: Regulation of protein modification process	1	0.0143109010156188	1	3.12	32	regulation of protein deacetylation (GO:0090311)	SPRED1
2	GO	GO: Histone arginine methylation (go:0034969) (No ID match)	1	0.0143109010156188	1	3.12	32	histone arginine methylation (GO:0034969)	PRDM14
2	GO	GO: Myeloid leukocyte mediated immunity	1	0.0143109010156188	1	3.12	32	mast cell mediated immunity (GO:0002448)	KIT
2	GO	GO: Hormone receptor binding	1	0.0143109010156188	1	3.12	32	growth hormone receptor binding (GO:0005131)	JAK2
