Cluster_ID	Meta_Term	Best_P-value	Aggregated_Terms	All_Genes	N_Terms_Merged
2	regulation of transcription initiation from RNA polymerase II promoter (GO:0060260)	1.1357671445788474e-05	regulation of transcription initiation from RNA polymerase II promoter (GO:0060260) | regulation of DNA-templated transcription, initiation (GO:2000142) | positive regulation of transcription initiation from RNA polymerase II promoter (GO:0060261)	HNF1A;CDK8;TP53;TCF7L2;SOX9	3
2	Wnt signaling pathway	1.1583236486920582e-05	Wnt signaling pathway	RNF43;SMAD4;TP53;AXIN2;TCF7L2;RHOA;SOX17	1
2	nuclear receptor binding (GO:0016922)	1.926214611766336e-05	nuclear receptor binding (GO:0016922) | androgen receptor binding (GO:0050681)	SMARCA4;ARID1A;FOXP1;ASXL1;TCF7L2;DAXX	2
2	epithelium development (GO:0060429)	2.115923346185247e-05	epithelium development (GO:0060429) | chordate embryonic development (GO:0043009)	VEGFA;FGFR2;SOX17;SOX9;PTCH1;JAK2	2
2	phosphotyrosine residue binding (GO:0001784)	2.4650625223776363e-05	phosphotyrosine residue binding (GO:0001784) | protein phosphorylated amino acid binding (GO:0045309) | SH2 domain binding (GO:0042169) | Aldosterone-regulated sodium reabsorption | Type II diabetes mellitus | protein modification process (GO:0036211)	ABL1;BAP1;YES1;PIK3R3;IRS1;JAK2;MAPK3	6
2	integral component of plasma membrane (GO:0005887)	2.848912201152061e-05	integral component of plasma membrane (GO:0005887)	RNF43;EGFR;HLA-C;FLT4;PTPRS;HLA-B;CTLA4;CYSLTR2;IRS1;EPHB1;MST1R;EPHA7;FGFR2;ERBB2;NOTCH2;NTRK3;EPHA5;HLA-A;CSF3R	1
2	odontogenesis (GO:0042476)	3.0484405801387063e-05	odontogenesis (GO:0042476)	ANKRD11;FGFR2;BCOR;AXIN2	1
2	negative regulation of macromolecule metabolic process (GO:0010605)	3.166986376141653e-05	negative regulation of macromolecule metabolic process (GO:0010605) | negative regulation of gene expression (GO:0010629)	RPS6KA4;TERT;FOXP1;MAP2K1;VEGFA;SETDB1;NOTCH1;NOTCH2	2
2	regulation of intracellular signal transduction (GO:1902531)	3.264763723752797e-05	regulation of intracellular signal transduction (GO:1902531)	CHEK2;NTRK3;TP53;EGFR;VEGFA;BARD1;DAXX;RHOA;MAPK3;BRIP1	1
2	positive regulation of cardiac muscle cell proliferation (GO:0060045)	3.304969870894186e-05	positive regulation of cardiac muscle cell proliferation (GO:0060045) | digestive tract morphogenesis (GO:0048546) | positive regulation of cardiac muscle tissue growth (GO:0055023) | regulation of cardiac muscle cell proliferation (GO:0060043) | regulation of smoothened signaling pathway (GO:0008589) | cardiac muscle tissue morphogenesis (GO:0055008)	GLI1;FGFR2;SOX17;PTCH1;NOTCH1	6
2	Homologous recombination	3.72706118031741e-05	Homologous recombination	PALB2;POLD1;BRIP1;BARD1	1
2	axon guidance (GO:0007411)	4.227911131859025e-05	axon guidance (GO:0007411) | transmembrane-ephrin receptor activity (GO:0005005) | ephrin receptor activity (GO:0005003)	EPHA7;VEGFA;EPHA5;EPHB1;NOTCH1;MAPK3;NOTCH2	3
2	chromatin organization (GO:0006325)	4.976015673863886e-05	chromatin organization (GO:0006325) | nucleosome organization (GO:0034728) | chromatin remodeling (GO:0006338)	SMARCA4;ARID1A;CTCF;SETDB1;DAXX;KDM6A;SOX9	3
2	regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893)	5.407015383845493e-05	regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893) | core promoter sequence-specific DNA binding (GO:0001046)	SMARCA4;TERT;FOXP1;TP53;SOX9	2
2	erythrocyte differentiation (GO:0030218)	5.901217089100856e-05	erythrocyte differentiation (GO:0030218) | cellular response to cytokine stimulus (GO:0071345) | mesoderm development (GO:0007498) | regulation of tyrosine phosphorylation of STAT protein (GO:0042509) | mammary gland development (GO:0030879)	TP53;VEGFA;JAK3;SH2B3;RHOA;SOX9;CSF3R;JAK2	5
2	Th1 and Th2 cell differentiation	6.620386189524222e-05	Th1 and Th2 cell differentiation | regulation of growth rate (GO:0040009) | positive regulation of small GTPase mediated signal transduction (GO:0051057) | Notch signaling involved in heart development (GO:0061314) | pulmonary valve morphogenesis (GO:0003184) | cell surface receptor signaling pathway involved in heart development (GO:0061311) | pulmonary valve development (GO:0003177) | positive regulation of Ras protein signal transduction (GO:0046579) | cardiac atrium morphogenesis (GO:0003209) | regulation of Ras protein signal transduction (GO:0046578)	NOTCH1;JAK3;JAK2;MAPK3;NOTCH2	10
2	positive regulation of CREB transcription factor activity (GO:0032793)	7.310793154352946e-05	positive regulation of CREB transcription factor activity (GO:0032793) | positive regulation of DNA-binding transcription factor activity (GO:0051091) | neuron differentiation (GO:0030182)	BCL10;SMARCA4;MAP2K1;VEGFA;EPHA5;ERBB2;RPS6KA4	3
2	positive regulation of epithelial cell migration (GO:0010634)	7.33642997404164e-05	positive regulation of epithelial cell migration (GO:0010634) | positive regulation of endothelial cell migration (GO:0010595) | positive regulation of protein kinase C signaling (GO:0090037) | regulation of endothelial cell migration (GO:0010594) | positive regulation of branching involved in ureteric bud morphogenesis (GO:0090190) | regulation of protein kinase C signaling (GO:0090036) | vascular endothelial growth factor signaling pathway (GO:0038084) | regulation of branching involved in ureteric bud morphogenesis (GO:0090189) | positive regulation of morphogenesis of an epithelium (GO:1905332)	FOXP1;ABL1;VEGFA;FLT4;SOX9	9
2	cellular response to mechanical stimulus (GO:0071260)	7.58176671534276e-05	cellular response to mechanical stimulus (GO:0071260) | ERK1 and ERK2 cascade (GO:0070371) | cellular response to BMP stimulus (GO:0071773)	MAP3K1;BCL10;SMAD4;MAP2K1;SOX9;MAPK3	3
2	regulation of stress-activated MAPK cascade (GO:0032872)	7.58176671534276e-05	regulation of stress-activated MAPK cascade (GO:0032872) | cellular response to cadmium ion (GO:0071276) | response to cadmium ion (GO:0046686) | GnRH signaling pathway | regulation of cytoplasmic transport (GO:1903649) | regulation of stress-activated protein kinase signaling cascade (GO:0070302) | Parathyroid hormone synthesis, secretion and action | regulation of Golgi organization (GO:1903358) | regulation of early endosome to late endosome transport (GO:2000641) | Oxytocin signaling pathway	MAP3K1;EGFR;MAP2K1;DAXX;RHOA;EPHB1;MAPK3	10
2	positive regulation of protein kinase activity (GO:0045860)	7.812656024432683e-05	positive regulation of protein kinase activity (GO:0045860) | protein kinase activator activity (GO:0030295)	RPTOR;TGFBR2;MAP2K1;VEGFA;DAXX;RHOA	2
2	positive regulation of apoptotic process (GO:0043065)	9.166613183842292e-05	positive regulation of apoptotic process (GO:0043065)	EPHA7;BCL10;TP53;TRAF7;LATS2;ABL1;BARD1;CTLA4	1
2	Longevity regulating pathway	0.0001081540229598	Longevity regulating pathway | insulin-like growth factor receptor signaling pathway (GO:0048009) | AMPK signaling pathway | protein kinase B signaling (GO:0043491) | negative regulation of insulin receptor signaling pathway (GO:0046627) | negative regulation of cellular response to insulin stimulus (GO:1900077)	RPTOR;TP53;TSC2;PIK3R3;IRS1	6
2	cellular response to oxygen-containing compound (GO:1901701)	0.0001217492482457	cellular response to oxygen-containing compound (GO:1901701) | cellular response to lipid (GO:0071396)	CTR9;RPTOR;BCL10;EGFR;RHOA;IRS1;SOX9;MAPK3	2
2	blood vessel morphogenesis (GO:0048514)	0.0001282430430243	blood vessel morphogenesis (GO:0048514) | cellular response to vascular endothelial growth factor stimulus (GO:0035924) | sprouting angiogenesis (GO:0002040) | branching involved in blood vessel morphogenesis (GO:0001569) | vascular endothelial growth factor receptor signaling pathway (GO:0048010) | myeloid leukocyte differentiation (GO:0002573)	TGFBR2;FOXP1;VEGFA;FLT4;RHOA;PIK3R3;SOX17;NOTCH1	6
2	negative regulation of biomineral tissue development (GO:0070168)	0.0001361465781115	negative regulation of biomineral tissue development (GO:0070168) | negative regulation of ossification (GO:0030279) | negative regulation of osteoblast differentiation (GO:0045668) | negative regulation of biomineralization (GO:0110150) | negative regulation of myoblast differentiation (GO:0045662) | mesenchyme morphogenesis (GO:0072132) | endocardial cushion development (GO:0003197) | negative regulation of developmental process (GO:0051093) | regulation of biomineral tissue development (GO:0070167) | aortic valve morphogenesis (GO:0003180)	BCOR;SOX9;PTPRS;PTCH1;NOTCH1	10
2	regulation of protein export from nucleus (GO:0046825)	0.0001560479527353	regulation of protein export from nucleus (GO:0046825) | positive regulation of intracellular protein transport (GO:0090316)	TP53;TCF7L2;BAP1;BARD1;ERBB2	2
2	positive regulation of histone acetylation (GO:0035066)	0.0001560479527353	positive regulation of histone acetylation (GO:0035066) | positive regulation of histone phosphorylation (GO:0033129) | regulation of histone acetylation (GO:0035065) | regulation of histone phosphorylation (GO:0033127) | TNF signaling pathway | positive regulation of peptidyl-lysine acetylation (GO:2000758)	SMAD4;MAP2K1;KMT2A;PIK3R3;RPS6KA4;MAPK3	6
2	VEGF signaling pathway	0.0001572492480598	VEGF signaling pathway | Renal cell carcinoma | cell migration involved in sprouting angiogenesis (GO:0002042) | blood vessel endothelial cell migration (GO:0043534)	VEGFA;PIK3R3;MAP2K1;MAPK3	4
2	regulation of protein serine/threonine kinase activity (GO:0071900)	0.0001611045163172	regulation of protein serine/threonine kinase activity (GO:0071900) | regulation of cell size (GO:0008361)	RPTOR;MAP2K1;ABL1;CDK12;RHOA	2
2	regulation of Wnt signaling pathway (GO:0030111)	0.0001611045163172	regulation of Wnt signaling pathway (GO:0030111)	SMARCA4;RNF43;TERT;FGFR2;TSC2	1
2	positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003)	0.0001777476099679	positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003) | coronary artery morphogenesis (GO:0060982) | positive regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061419) | venous blood vessel morphogenesis (GO:0048845) | regulation of cell migration involved in sprouting angiogenesis (GO:0090049) | vascular associated smooth muscle cell development (GO:0097084) | coronary vasculature morphogenesis (GO:0060977) | negative regulation of cell-cell adhesion mediated by cadherin (GO:2000048) | cardiac cell development (GO:0055006) | regulation of cell-cell adhesion mediated by cadherin (GO:2000047) | Fluid shear stress and atherosclerosis | negative regulation of catalytic activity (GO:0043086) | artery morphogenesis (GO:0048844)	TP53;VEGFA;RHOA;PIK3R3;NOTCH1	13
2	activation of protein kinase activity (GO:0032147)	0.0001825477045906	activation of protein kinase activity (GO:0032147) | regulation of positive chemotaxis (GO:0050926) | regulation of phospholipase C activity (GO:1900274) | positive regulation of positive chemotaxis (GO:0050927) | positive regulation of actin cytoskeleton reorganization (GO:2000251)	TGFBR2;NTRK3;ABL1;VEGFA;JAK2	5
2	DNA insertion or deletion binding (GO:0032135)	0.0002074255887499	DNA insertion or deletion binding (GO:0032135)	MSH3;PMS2	1
2	GPI-linked ephrin receptor activity (GO:0005004)	0.0002074255887499	GPI-linked ephrin receptor activity (GO:0005004)	EPHA7;EPHA5	1
2	negative regulation of signal transduction (GO:0009968)	0.0002328696901422	negative regulation of signal transduction (GO:0009968)	RNF43;ERBB2;EGFR;ASXL1;TSC2;IRS1;PTCH1	1
2	RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629)	0.000246047348169	RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629)	BCL10;ARID1A;SMARCA4;TP53;TCF7L2;SPEN	1
2	negative regulation of cell differentiation (GO:0045596)	0.0002530976280219	negative regulation of cell differentiation (GO:0045596) | negative regulation of multicellular organismal process (GO:0051241)	CTR9;RPS6KA4;EGFR;ASXL1;SOX9;PTCH1;NOTCH1	2
2	Transcriptional misregulation in cancer	0.0002603060016215	Transcriptional misregulation in cancer	TGFBR2;TP53;DOT1L;KMT2A;KDM6A;ERG	1
2	cellular response to epidermal growth factor stimulus (GO:0071364)	0.0002838929652472	cellular response to epidermal growth factor stimulus (GO:0071364) | ERBB signaling pathway (GO:0038127) | positive regulation of growth (GO:0045927) | positive regulation of cellular biosynthetic process (GO:0031328)	RPTOR;EGFR;GLI1;IRS1;SOX9;ERBB2	4
2	regulation of thymocyte apoptotic process (GO:0070243)	0.0003102067903382	regulation of thymocyte apoptotic process (GO:0070243)	JAK3;TP53	1
2	positive regulation of macromolecule biosynthetic process (GO:0010557)	0.0003242391094872	positive regulation of macromolecule biosynthetic process (GO:0010557) | positive regulation of DNA replication (GO:0045740)	EGFR;GLI1;IRS1;ERBB2;JAK2	2
2	chromatin assembly (GO:0031497)	0.0003580645042701	chromatin assembly (GO:0031497)	DAXX;CTCF;TP53;SOX9	1
2	kinase activator activity (GO:0019209)	0.0003856614364466	kinase activator activity (GO:0019209)	DAXX;RPTOR;BCL10	1
2	regulation of T cell tolerance induction (GO:0002664)	0.0004329893407438	regulation of T cell tolerance induction (GO:0002664)	HLA-B;TGFBR2	1
2	MutSalpha complex binding (GO:0032407)	0.0004329893407438	MutSalpha complex binding (GO:0032407)	PMS2;MLH1	1
2	DNA secondary structure binding (GO:0000217)	0.0004650104356697	DNA secondary structure binding (GO:0000217) | four-way junction DNA binding (GO:0000400) | regulation of stem cell differentiation (GO:2000736)	ABL1;KMT2A;MSH6;NOTCH1	3
2	positive regulation of cell adhesion (GO:0045785)	0.0005077109352048	positive regulation of cell adhesion (GO:0045785)	ERBB2;VEGFA;ZFHX3;JAK2	1
2	positive regulation of cell cycle G1/S phase transition (GO:1902808)	0.000554128974842	positive regulation of cell cycle G1/S phase transition (GO:1902808) | positive regulation of peptidyl-serine phosphorylation (GO:0033138) | regulation of peptidyl-serine phosphorylation (GO:0033135) | positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)	RPTOR;NTRK3;EGFR;VEGFA;GLI1	4
2	antigen processing and presentation of endogenous peptide antigen via MHC class I (GO:0019885)	0.0005755910882831	antigen processing and presentation of endogenous peptide antigen via MHC class I (GO:0019885) | antigen processing and presentation of endogenous peptide antigen (GO:0002483)	TAP2;HLA-A	2
2	negative regulation of B cell apoptotic process (GO:0002903)	0.0005755910882831	negative regulation of B cell apoptotic process (GO:0002903) | response to lipopolysaccharide (GO:0032496) | positive regulation of antigen receptor-mediated signaling pathway (GO:0050857)	CTR9;BCL10;FOXP1;RHOA;JAK2	3
2	regulation of actin cytoskeleton reorganization (GO:2000249)	0.000653485806124	regulation of actin cytoskeleton reorganization (GO:2000249) | regulation of actin cytoskeleton organization (GO:0032956)	NTRK3;ABL1;EPHA5;RHOA;NOTCH2	2
2	bone cell development (GO:0098751)	0.0007378310961062	bone cell development (GO:0098751) | myeloid cell development (GO:0061515)	FOXP1;SH2B3	2
2	negative regulation of mRNA 3'-end processing (GO:0031441)	0.0007378310961062	negative regulation of mRNA 3'-end processing (GO:0031441)	CTR9;BARD1	1
2	regulation of T cell differentiation (GO:0045580)	0.0007635347680054	regulation of T cell differentiation (GO:0045580) | regulation of regulatory T cell differentiation (GO:0045589)	ABL1;FANCA;CTLA4	2
2	endodermal cell fate commitment (GO:0001711)	0.0009195296371531	endodermal cell fate commitment (GO:0001711)	CTR9;SOX17	1
2	positive regulation of lipase activity (GO:0060193)	0.0009195296371531	positive regulation of lipase activity (GO:0060193) | regulation of osteoblast proliferation (GO:0033688)	RHOA;FGFR2	2
2	positive regulation of T cell apoptotic process (GO:0070234)	0.0009195296371531	positive regulation of T cell apoptotic process (GO:0070234)	PDCD1;TP53	1
2	production of siRNA involved in RNA interference (GO:0030422)	0.0009195296371531	production of siRNA involved in RNA interference (GO:0030422) | RNA interference (GO:0016246) | production of small RNA involved in gene silencing by RNA (GO:0070918)	DROSHA;TERT	3
2	regulation of cell-substrate adhesion (GO:0010810)	0.0010174515214988	regulation of cell-substrate adhesion (GO:0010810) | negative regulation of cell migration involved in sprouting angiogenesis (GO:0090051) | Tuberculosis	BCL10;NOTCH1;RHOA;JAK2;MAPK3	3
2	positive regulation of multicellular organismal process (GO:0051240)	0.0010683548265068	positive regulation of multicellular organismal process (GO:0051240) | positive regulation of cell differentiation (GO:0045597)	TERT;SMAD4;TGFBR2;AXIN2;VEGFA;ABL1;RHOA;SOX9;JAK2	2
2	regulation of T cell apoptotic process (GO:0070232)	0.0011205081876088	regulation of T cell apoptotic process (GO:0070232)	PDCD1;JAK3	1
2	npBAF complex (GO:0071564)	0.0011205081876088	npBAF complex (GO:0071564) | nBAF complex (GO:0071565) | chromatin disassembly (GO:0031498) | nucleosome disassembly (GO:0006337) | SWI/SNF complex (GO:0016514) | protein-DNA complex disassembly (GO:0032986)	SMARCA4;ARID1A	6
2	MAP kinase kinase kinase activity (GO:0004709)	0.0011205081876088	MAP kinase kinase kinase activity (GO:0004709)	MAP3K1;EGFR	1
2	response to UV (GO:0009411)	0.0011308225144808	response to UV (GO:0009411)	POLD1;MSH6;EGFR;TP53	1
2	telomere organization (GO:0032200)	0.0013192220693276	telomere organization (GO:0032200) | DNA biosynthetic process (GO:0071897) | nucleobase-containing compound biosynthetic process (GO:0034654) | DNA polymerase activity (GO:0034061)	DOT1L;TERT;POLD1	4
2	regulation of sister chromatid cohesion (GO:0007063)	0.0013405894210447	regulation of sister chromatid cohesion (GO:0007063)	CTCF;AXIN2	1
2	RNA polymerase II CTD heptapeptide repeat kinase activity (GO:0008353)	0.0013405894210447	RNA polymerase II CTD heptapeptide repeat kinase activity (GO:0008353) | cyclin-dependent protein kinase activity (GO:0097472) | cyclin-dependent protein serine/threonine kinase activity (GO:0004693)	CDK8;CDK12	3
2	transmembrane receptor protein tyrosine kinase adaptor activity (GO:0005068)	0.0013405894210447	transmembrane receptor protein tyrosine kinase adaptor activity (GO:0005068) | receptor tyrosine kinase binding (GO:0030971)	TP53;IRS1;SH2B3	2
2	nucleotide-excision repair (GO:0006289)	0.0014062464674065	nucleotide-excision repair (GO:0006289)	TP53;POLD1;SLX4;BRIP1	1
2	ubiquitin protein ligase binding (GO:0031625)	0.0014081084864122	ubiquitin protein ligase binding (GO:0031625) | ubiquitin-like protein ligase binding (GO:0044389)	CHEK2;BCL10;EGFR;TP53;AXIN2;DAXX	2
2	protein deubiquitination (GO:0016579)	0.0014629942894347	protein deubiquitination (GO:0016579) | protein modification by small protein removal (GO:0070646)	SMAD4;TP53;ASXL1;BARD1;BAP1;RHOA	2
2	sequence-specific DNA binding (GO:0043565)	0.0015153668744812	sequence-specific DNA binding (GO:0043565)	SMAD4;TERT;FOXP1;TCF7L2;KMT2A;ABL1;CTCF;KMT2B;ERG;SOX9	1
2	positive regulation of cell migration (GO:0030335)	0.0015194992010309	positive regulation of cell migration (GO:0030335) | positive regulation of cell motility (GO:2000147)	NTRK3;EGFR;VEGFA;PIK3R3;SOX9;NOTCH1	2
2	regulation of interleukin-12 production (GO:0032655)	0.001671967902781	regulation of interleukin-12 production (GO:0032655)	HLA-B;JAK3;FOXP1	1
2	protein-containing complex subunit organization (GO:0043933)	0.0017830614384345	protein-containing complex subunit organization (GO:0043933) | cellular component assembly (GO:0022607)	FANCA;TP53;KMT2A;RHOA;SOX9	2
2	response to chemokine (GO:1990868)	0.0018373565774843	response to chemokine (GO:1990868)	RHOA;SH2B3	1
2	positive regulation of SMAD protein signal transduction (GO:0060391)	0.0018373565774843	positive regulation of SMAD protein signal transduction (GO:0060391) | regulation of SMAD protein signal transduction (GO:0060390)	SMAD4;JAK2	2
2	transcription coregulator binding (GO:0001221)	0.0018683735355071	transcription coregulator binding (GO:0001221) | transcription coactivator binding (GO:0001223)	CTCF;TERT;SMAD4	2
2	response to lipid (GO:0033993)	0.0019024132009529	response to lipid (GO:0033993)	FOXP1;JAK2;SOX9;ASXL1	1
2	focal adhesion (GO:0005925)	0.0020581631921737	focal adhesion (GO:0005925) | cell-substrate junction (GO:0030055)	MAP2K1;EGFR;YES1;RHOA;MDC1;JAK2;MAPK3	2
2	interstrand cross-link repair (GO:0036297)	0.0020785974454973	interstrand cross-link repair (GO:0036297)	FANCA;MSH6;SLX4	1
2	androgen receptor signaling pathway (GO:0030521)	0.0021136937745399	androgen receptor signaling pathway (GO:0030521)	DAXX;ARID1A	1
2	mitotic intra-S DNA damage checkpoint signaling (GO:0031573)	0.0021136937745399	mitotic intra-S DNA damage checkpoint signaling (GO:0031573) | mitotic DNA damage checkpoint signaling (GO:0044773)	CHEK2;TP53;MDC1	2
2	negative regulation of androgen receptor signaling pathway (GO:0060766)	0.0021136937745399	negative regulation of androgen receptor signaling pathway (GO:0060766) | negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144)	SMARCA4;FOXP1	2
2	positive regulation of cell junction assembly (GO:1901890)	0.0023029712100834	positive regulation of cell junction assembly (GO:1901890)	ABL1;VEGFA;EPHB1	1
2	positive regulation of alpha-beta T cell proliferation (GO:0046641)	0.0024084361889752	positive regulation of alpha-beta T cell proliferation (GO:0046641)	TGFBR2;HLA-A	1
2	positive regulation of apoptotic signaling pathway (GO:2001235)	0.0025418140818155	positive regulation of apoptotic signaling pathway (GO:2001235)	TRAF7;BCL10;TP53	1
2	Notch signaling pathway (GO:0007219)	0.0026667578870473	Notch signaling pathway (GO:0007219)	TRAF7;NOTCH1;NOTCH2	1
2	bounding membrane of organelle (GO:0098588)	0.0027461113368526	bounding membrane of organelle (GO:0098588) | cytoplasmic vesicle membrane (GO:0030659)	TAP2;ERBB2;EGFR;HLA-C;HLA-A;RHOA;PTCH1;HLA-B;NOTCH1;NOTCH2	2
2	negative regulation of response to stimulus (GO:0048585)	0.0027954332239194	negative regulation of response to stimulus (GO:0048585)	PDCD1;TERT;SH2B3	1
2	positive chemotaxis (GO:0050918)	0.0030524520685432	positive chemotaxis (GO:0050918)	VEGFA;TSC2	1
2	Lipid and atherosclerosis	0.0031603965574316	Lipid and atherosclerosis	TP53;RHOA;PIK3R3;JAK2;MAPK3	1
2	DNA double-strand break processing (GO:0000729)	0.0034013861191127	DNA double-strand break processing (GO:0000729)	SLX4;BARD1	1
2	response to fatty acid (GO:0070542)	0.0034013861191127	response to fatty acid (GO:0070542)	IRS1;SOX9	1
2	negative regulation of immune system process (GO:0002683)	0.0034013861191127	negative regulation of immune system process (GO:0002683)	PDCD1;SOX9	1
2	R-SMAD binding (GO:0070412)	0.0034013861191127	R-SMAD binding (GO:0070412)	DROSHA;SMAD4	1
2	regulation of cellular component organization (GO:0051128)	0.0038920408006926	regulation of cellular component organization (GO:0051128)	ABL1;RPTOR;TSC2;BAP1	1
2	carbohydrate homeostasis (GO:0033500)	0.0041272236548494	carbohydrate homeostasis (GO:0033500) | glucose homeostasis (GO:0042593)	TCF7L2;HNF1A;IRS1	2
2	acetylation-dependent protein binding (GO:0140033)	0.0041522664932589	acetylation-dependent protein binding (GO:0140033) | lysine-acetylated histone binding (GO:0070577)	SMARCA4;KMT2A	2
2	apoptotic process (GO:0006915)	0.0042872958218521	apoptotic process (GO:0006915)	TGFBR2;TRAF7;TSC2;JAK2;NOTCH2	1
2	phosphatidylinositol-mediated signaling (GO:0048015)	0.0042951067507297	phosphatidylinositol-mediated signaling (GO:0048015) | cGMP-PKG signaling pathway	MAP2K1;RHOA;IRS1;ERBB2;MAPK3	2
2	positive regulation of neurogenesis (GO:0050769)	0.0044670845779433	positive regulation of neurogenesis (GO:0050769)	SPEN;VEGFA;RHOA	1
2	p53 signaling pathway	0.0046431860736004	p53 signaling pathway	CHEK2;TSC2;TP53	1
2	regulation of actin filament-based process (GO:0032970)	0.0046431860736004	regulation of actin filament-based process (GO:0032970)	ABL1;RHOA;EPHA5	1
2	positive regulation of transcription by RNA polymerase I (GO:0045943)	0.0049727232024433	positive regulation of transcription by RNA polymerase I (GO:0045943)	ERBB2;SMARCA4	1
2	brain development (GO:0007420)	0.0050968911048508	brain development (GO:0007420) | central nervous system development (GO:0007417)	EPHA7;TGFBR2;ZFHX3;SOX9;PTCH1	2
2	regulation of cellular response to transforming growth factor beta stimulus (GO:1903844)	0.0054086318869985	regulation of cellular response to transforming growth factor beta stimulus (GO:1903844) | regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	LATS2;SMAD4	2
2	regulation of keratinocyte proliferation (GO:0010837)	0.0054086318869985	regulation of keratinocyte proliferation (GO:0010837)	FGFR2;NOTCH2	1
2	positive regulation of phospholipase activity (GO:0010518)	0.0054086318869985	positive regulation of phospholipase activity (GO:0010518)	FGFR2;NTRK3	1
2	negative regulation of protein serine/threonine kinase activity (GO:0071901)	0.0055865161874707	negative regulation of protein serine/threonine kinase activity (GO:0071901) | regulation of developmental growth (GO:0048638)	LATS2;ABL1;SH2B3	2
2	recombinational repair (GO:0000725)	0.0057879313803045	recombinational repair (GO:0000725)	RECQL;PALB2;SLX4	1
2	receptor signaling pathway via STAT (GO:0097696)	0.0058614439271818	receptor signaling pathway via STAT (GO:0097696)	CTR9;JAK2	1
2	cAMP-mediated signaling (GO:0019933)	0.0058614439271818	cAMP-mediated signaling (GO:0019933)	EPHA5;SOX9	1
2	cardiac conduction system development (GO:0003161)	0.0058614439271818	cardiac conduction system development (GO:0003161)	SMAD4;NOTCH2	1
2	in utero embryonic development (GO:0001701)	0.0058614439271818	in utero embryonic development (GO:0001701) | respiratory tube development (GO:0030323)	VEGFA;FGFR2	2
2	metanephros development (GO:0001656)	0.0063309980598904	metanephros development (GO:0001656)	PTCH1;SOX17	1
2	MLL1 complex (GO:0071339)	0.0063309980598904	MLL1 complex (GO:0071339) | MLL1/2 complex (GO:0044665)	KMT2A;MGA	2
2	chromosome (GO:0005694)	0.0063896132305694	chromosome (GO:0005694)	RECQL;CTCF;MDC1;MLH1	1
2	intracellular non-membrane-bounded organelle (GO:0043232)	0.0067101518130581	intracellular non-membrane-bounded organelle (GO:0043232)	CDK8;SMARCA4;TERT;TP53;TRAF7;RECQL;ABL1;CTCF;MLH1;RHOA;MDC1;MAPK3	1
2	clathrin-coated endocytic vesicle (GO:0045334)	0.0070877142121403	clathrin-coated endocytic vesicle (GO:0045334)	EGFR;CTLA4;IL7R	1
2	cellular response to acid chemical (GO:0071229)	0.0073196930223177	cellular response to acid chemical (GO:0071229)	VEGFA;RPTOR	1
2	negative regulation of axonogenesis (GO:0050771)	0.0073196930223177	negative regulation of axonogenesis (GO:0050771)	RHOA;PTPRS	1
2	regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)	0.0080427934367174	regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)	VEGFA;EPHA7;BCL10	1
2	transforming growth factor beta receptor signaling pathway (GO:0007179)	0.0080427934367174	transforming growth factor beta receptor signaling pathway (GO:0007179)	RHOA;SMAD4;TGFBR2	1
2	positive regulation of phosphate metabolic process (GO:0045937)	0.0083734484870981	positive regulation of phosphate metabolic process (GO:0045937)	BCL10;EGFR	1
2	primary neural tube formation (GO:0014020)	0.0083734484870981	primary neural tube formation (GO:0014020) | tube closure (GO:0060606)	BCL10;TSC2	2
2	ATP binding (GO:0005524)	0.0092211587539945	ATP binding (GO:0005524)	TAP2;LATS2;ABL1;MSH6;RPS6KA4	1
2	hematopoietic progenitor cell differentiation (GO:0002244)	0.0094910134179283	hematopoietic progenitor cell differentiation (GO:0002244)	FLT4;TP53	1
2	negative regulation of developmental growth (GO:0048640)	0.0094910134179283	negative regulation of developmental growth (GO:0048640)	PTCH1;PTPRS	1
2	positive regulation of receptor signaling pathway via STAT (GO:1904894)	0.0094910134179283	positive regulation of receptor signaling pathway via STAT (GO:1904894)	NOTCH1;IL7R	1
2	positive regulation of telomere maintenance (GO:0032206)	0.0094910134179283	positive regulation of telomere maintenance (GO:0032206)	MAPK3;SLX4	1
