Metodo	Cluster_ID	Gene
Louvain	3	SHQ1
Louvain	3	SDHA
Louvain	3	FGFR4
Louvain	3	YES1
Louvain	3	PIK3C2G
Louvain	3	BRCA1
Louvain	3	ETV6
Louvain	3	ANKRD11
Louvain	3	TBX3
Louvain	3	IRS1
Louvain	3	HIST1H3G
Louvain	3	IRS2
Louvain	3	TSC1
Louvain	3	ASXL1
Louvain	3	ATM
Louvain	3	MSH6
Louvain	3	TERT
Louvain	3	PTPRD
Louvain	4	RB1
Louvain	4	TET1
Louvain	4	ERCC3
Louvain	4	CBFB
Louvain	4	NOTCH4
Louvain	4	MTOR
Louvain	4	DAXX
Louvain	4	CTLA4
Louvain	4	RET
Louvain	4	AR
Louvain	4	INPP4A
Louvain	4	DDR2
Louvain	4	TP53
Louvain	4	AXIN2
Louvain	4	CDKN2A
Louvain	4	PTCH1
Louvain	4	ATRX
Louvain	4	PIK3CA
Louvain	4	FLT1
Louvain	4	LYN
Louvain	4	NOTCH1
Louvain	4	RNF43
Louvain	4	PBRM1
Louvain	4	KMT2D
Louvain	4	RASA1
Louvain	4	PIK3CB
Louvain	4	NEGR1
Louvain	4	NFE2L2
Louvain	4	TEK
Louvain	4	WHSC1
Louvain	4	ARID5B
Louvain	4	NOTCH3
Louvain	4	HIST1H3B
Louvain	4	SLX4
Louvain	4	ERBB2
Louvain	4	PRDM14
Louvain	4	JAK3
Louvain	4	PRKCI
Louvain	4	TP63
Louvain	4	STAT5A
Louvain	4	STAT3
Louvain	4	ERBB4
Louvain	4	ROS1
Louvain	5	MED12
Louvain	5	BCOR
Louvain	5	NTRK1
Louvain	5	PDGFRA
Louvain	5	KDM6A
Louvain	5	AMER1
Louvain	5	CIC
Louvain	5	CD79A
Louvain	5	BRD4
Louvain	5	AGO2
Louvain	5	RECQL4
Louvain	5	MRE11A
Louvain	5	PPP2R1A
Louvain	5	FAT1
Louvain	5	ARID1A
Louvain	5	ARID1B
Louvain	5	HIST1H3D
Louvain	5	SETD2
Louvain	5	BTK
Louvain	5	NCOA3
Louvain	5	BLM
Louvain	5	ERCC5
Louvain	5	MLL2
Louvain	5	SMAD2
Louvain	5	CUL3
Louvain	5	PTEN
Louvain	5	ABL1
Louvain	5	PMS1
Louvain	5	ZFHX3
Louvain	5	EIF1AX
Louvain	5	RUNX1
Louvain	5	TSHR
Louvain	5	ESR1
Louvain	5	INHBA
Louvain	5	KIT
Louvain	5	MSH2
Louvain	5	RPTOR
Louvain	5	ARAF
Louvain	5	PARK2
Louvain	5	KDR
Louvain	5	IL7R
Louvain	5	U2AF1
Louvain	5	TCF3
Louvain	5	NBN
Louvain	5	KDM5A
Louvain	5	PIK3C3
Louvain	5	DIS3
Louvain	5	GATA2
Louvain	5	AKT3
Louvain	5	FBXW7
Louvain	5	TNFAIP3
Louvain	6	STAG2
Louvain	6	CASP8
Louvain	6	SMAD4
Louvain	6	RECQL
Louvain	6	PREX2
Louvain	6	NF1
Louvain	6	B2M
Louvain	6	HNF1A
Louvain	6	IRF4
Louvain	6	FOXL2
Louvain	6	PIK3CG
Louvain	6	SF3B1
Louvain	6	MSH3
Louvain	6	CBL
Louvain	6	ERF
Louvain	6	FH
Louvain	6	INPP4B
Louvain	6	STAT5B
Louvain	7	FAM46C
Louvain	7	KMT2A
Louvain	7	IKBKE
Louvain	7	PALB2
Louvain	7	CREBBP
Louvain	7	TGFBR1
Louvain	7	CYLD
Louvain	7	PTPN11
Louvain	8	EGFR
Louvain	8	CTNNB1
Louvain	9	RICTOR
Louvain	9	ARID2
Louvain	9	TP53BP1
Louvain	9	NTRK2
Louvain	9	CDH1
Louvain	9	POLD1
Louvain	9	SPEN
Louvain	9	ATR
Louvain	9	SMO
Louvain	9	CYSLTR2
Louvain	9	DOT1L
Louvain	9	MAP3K1
Louvain	9	KDM5C
Louvain	9	FGFR2
Louvain	9	JAK2
