Cluster_ID	Gene	Degree_Centrality	Betweenness_Centrality	Closeness_Centrality
3	NFE2L2	0.0909	0.0043	0.3099
3	NOTCH4	0.0909	0.0	0.3492
3	NTRK1	0.0909	0.0722	0.4151
3	XPO1	0.0909	0.0	0.3492
3	BRIP1	0.0455	0.0	0.3438
3	BTK	0.0455	0.0	0.3438
3	KMT2A	0.0455	0.0	0.3333
3	MET	0.0455	0.0	0.2933
3	NOTCH3	0.0455	0.0	0.2716
3	SMAD3	0.0455	0.0	0.3333
3	SMAD4	0.0455	0.0	0.2716
3	WT1	0.0455	0.0	0.2716
4	FAT1	0.5238	0.7627	0.5833
4	PDGFRA	0.2381	0.3175	0.5
4	EPHA7	0.1905	0.2278	0.4038
4	EPHB1	0.1429	0.0952	0.3684
4	JAK3	0.1429	0.1976	0.4565
4	PREX2	0.1429	0.0143	0.3559
4	GATA3	0.0952	0.0278	0.3962
4	INHBA	0.0952	0.0	0.35
4	NOTCH1	0.0952	0.0952	0.3
4	PARP1	0.0952	0.0952	0.3
4	RPTOR	0.0952	0.181	0.4038
4	CBL	0.0476	0.0	0.3387
4	CSF1R	0.0476	0.0	0.2333
4	DDR2	0.0476	0.0	0.375
4	DROSHA	0.0476	0.0	0.375
4	FOXO1	0.0476	0.0	0.375
4	NCOR1	0.0476	0.0	0.2727
4	NEGR1	0.0476	0.0	0.375
4	PAK1	0.0476	0.0	0.2333
4	PIK3C3	0.0476	0.0	0.375
4	PLCG2	0.0476	0.0	0.375
4	PPM1D	0.0476	0.0	0.375
5	MTOR	0.5263	0.4466	0.5758
5	NF1	0.4211	0.3754	0.5135
5	ARID1A	0.2632	0.1372	0.4524
5	ERBB4	0.2632	0.051	0.475
5	PMS1	0.2632	0.2004	0.5429
5	TERT	0.2632	0.0317	0.475
5	DIS3	0.2105	0.2092	0.5278
5	PGR	0.2105	0.1072	0.4043
5	PIK3C2G	0.2105	0.0049	0.3958
5	PTEN	0.2105	0.07	0.5135
5	IRS2	0.1579	0.0039	0.3958
5	KDR	0.1053	0.0	0.3585
5	SOX17	0.1053	0.0	0.3585
5	EPAS1	0.0526	0.0	0.3725
5	FGF3	0.0526	0.0	0.2923
5	FGFR3	0.0526	0.0	0.3519
5	MALT1	0.0526	0.0	0.3167
5	RECQL4	0.0526	0.0	0.3455
5	RICTOR	0.0526	0.0	0.3455
5	TSC1	0.0526	0.0	0.3725
6	ZFHX3	0.5833	0.4823	0.6667
6	EPHA3	0.5	0.5657	0.6667
6	NTRK3	0.3333	0.1061	0.5714
6	PIK3CG	0.25	0.0202	0.4286
6	TSHR	0.25	0.053	0.5455
6	AR	0.1667	0.1667	0.4444
6	BRCA1	0.1667	0.0	0.4444
6	EZH1	0.1667	0.0152	0.4444
6	CUL3	0.0833	0.0	0.4138
6	FOXP1	0.0833	0.0	0.4138
6	MLL	0.0833	0.0	0.4138
6	PARK2	0.0833	0.0	0.4138
6	TP63	0.0833	0.0	0.3158
7	ALK	1.0	1.0	1.0
7	CDK12	0.5	0.0	0.6667
7	EP300	0.5	0.0	0.6667
