Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
5	GO_Biological_Process_2021	negative regulation of nucleic acid-templated transcription (GO:1903507)	4/464	0.0037650928255367	0.0235766526932421	SMAD2;CDKN2A;CTNNB1;SMARCA2
5	Reactome_Pathways_2024	Regulation of Endogenous Retroelements by Piwi-interacting RNAs (piRNAs)	2/66	0.0038358070126423	0.0148865843585882	ARID1B;SMARCA2
5	GO_Biological_Process_2021	regulation of epidermal growth factor receptor signaling pathway (GO:0042058)	2/67	0.0039504212424071	0.0243506434395255	CBL;EGFR
5	GO_Biological_Process_2021	vascular endothelial growth factor receptor signaling pathway (GO:0048010)	2/67	0.0039504212424071	0.0243506434395255	PIK3CA;KDR
5	KEGG_2021_Human	Fc epsilon RI signaling pathway	2/68	0.0040666203013127	0.0062297162062663	PIK3CA;PIK3CD
5	GO_Biological_Process_2021	canonical Wnt signaling pathway (GO:0060070)	2/68	0.0040666203013127	0.0248725846336106	AXIN1;CTNNB1
5	KEGG_2021_Human	Adipocytokine signaling pathway	2/69	0.0041843998512756	0.0063426692482494	STAT3;TRAF2
5	Reactome_Pathways_2024	HDR Through Homologous Recombination (HRR)	2/69	0.0041843998512756	0.0161115868289275	BRCA2;POLE
5	KEGG_2021_Human	Epithelial cell signaling in Helicobacter pylori infection	2/70	0.0043037555641539	0.0063890804251357	PAK1;EGFR
5	KEGG_2021_Human	RIG-I-like receptor signaling pathway	2/70	0.0043037555641539	0.0063890804251357	CYLD;TRAF2
5	GO_Biological_Process_2021	wound healing (GO:0042060)	2/70	0.0043037555641539	0.0259659904738198	PDGFRA;PAK1
5	GO_Biological_Process_2021	positive regulation of gene expression (GO:0010628)	4/482	0.0043112100786697	0.0259659904738198	STAT3;DNMT3B;PIK3CD;EGFR
5	GO_Biological_Process_2021	regulation of ERK1 and ERK2 cascade (GO:0070372)	3/238	0.0043760511445561	0.0260527983688977	PDGFRA;KDR;EGFR
5	KEGG_2021_Human	Adherens junction	2/71	0.004424683119686	0.0065015751962733	CTNNB1;EGFR
5	GO_Biological_Process_2021	regulation of G1/S transition of mitotic cell cycle (GO:2000045)	2/71	0.004424683119686	0.0260527983688977	CDKN2A;EGFR
5	GO_Biological_Process_2021	Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)	2/71	0.004424683119686	0.0260527983688977	PAK1;PIK3CA
5	KEGG_2021_Human	Calcium signaling pathway	3/240	0.0044794147128408	0.0065155123095866	PDGFRA;KDR;EGFR
5	GO_Biological_Process_2021	Fc-gamma receptor signaling pathway (GO:0038094)	2/72	0.0045471782054532	0.0265757304007601	PAK1;PIK3CA
5	Reactome_Pathways_2024	Degradation of Beta-Catenin by the Destruction Complex	2/72	0.0045471782054532	0.0173716417380206	AXIN1;CTNNB1
5	KEGG_2021_Human	p53 signaling pathway	2/73	0.0046712365172169	0.0067265805847923	CDKN2A;MDM4
5	GO_Biological_Process_2021	positive regulation of JNK cascade (GO:0046330)	2/73	0.0046712365172169	0.0271000412653245	AXIN1;TRAF2
5	GO_Biological_Process_2021	regulation of cytokine-mediated signaling pathway (GO:0001959)	2/74	0.0047968537594536	0.0272369787102716	CYLD;TRAF2
5	GO_Biological_Process_2021	Fc receptor mediated stimulatory signaling pathway (GO:0002431)	2/74	0.0047968537594536	0.0272369787102716	PAK1;PIK3CA
5	GO_Biological_Process_2021	positive regulation of DNA-binding transcription factor activity (GO:0051091)	3/246	0.0047984030934445	0.0272369787102716	STAT3;CTNNB1;TRAF2
5	GO_Molecular_Function_2021	phosphotransferase activity, alcohol group as acceptor (GO:0016773)	2/75	0.0049240256454574	0.0237248508372038	PIK3CA;PIK3CD
5	Reactome_Pathways_2024	Extra-nuclear Estrogen Signaling	2/75	0.0049240256454574	0.0185219118509897	PIK3CA;EGFR
5	Reactome_Pathways_2024	Signaling by FGFR2	2/75	0.0049240256454574	0.0185219118509897	PIK3CA;CBL
5	GO_Biological_Process_2021	regulation of epithelial to mesenchymal transition (GO:0010717)	2/76	0.0050527478946757	0.0284758434921369	SMAD2;CTNNB1
5	GO_Biological_Process_2021	positive regulation of endothelial cell proliferation (GO:0001938)	2/77	0.0051830162366697	0.0290028355371095	KDR;PIK3CD
5	GO_Cellular_Component_2021	intracellular membrane-bounded organelle (GO:0043231)	14/5192	0.0054315824853484	0.0380078878974924	SMAD2;PDGFRA;CDKN2A;STAT3;AXIN1;FANCC;BRCA2;SMARCA2;EGFR;DNMT3B;ERF;CTNNB1;MDM4;POLE
5	GO_Biological_Process_2021	negative regulation of NF-kappaB transcription factor activity (GO:0032088)	2/79	0.0054481741537501	0.0302191170859182	CYLD;CDKN2A
5	GO_Biological_Process_2021	positive regulation of cell differentiation (GO:0045597)	3/258	0.0054769755935187	0.0302191170859182	SMAD2;KDR;CTNNB1
5	GO_Biological_Process_2021	regulation of NIK/NF-kappaB signaling (GO:1901222)	2/80	0.005583055228523	0.0305904901062823	CYLD;EGFR
5	Reactome_Pathways_2024	PKR-mediated Signaling	2/80	0.005583055228523	0.0208405649370057	STAT3;FANCC
5	GO_Biological_Process_2021	cellular component assembly (GO:0022607)	3/261	0.0056551934068066	0.0307720523997962	FANCC;TRAF2;MDM4
5	KEGG_2021_Human	B cell receptor signaling pathway	2/81	0.0057194653931181	0.0081544853129605	PIK3CA;PIK3CD
5	Reactome_Pathways_2024	Senescence-Associated Secretory Phenotype (SASP)	2/81	0.0057194653931181	0.0211880195245058	CDKN2A;STAT3
5	GO_Biological_Process_2021	regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)	2/82	0.005857400415685	0.0316540337532568	CDKN2A;EGFR
5	Reactome_Pathways_2024	RAF MAP Kinase Cascade	3/265	0.0058982158541834	0.0216859214488398	PDGFRA;PIK3CA;EGFR
5	GO_Biological_Process_2021	regulation of Notch signaling pathway (GO:0008593)	2/83	0.0059968560769143	0.0321872071067036	STAT3;EGFR
5	Reactome_Pathways_2024	Signaling by Nuclear Receptors	3/270	0.0062107321212396	0.0226645373678073	PIK3CA;AXIN1;EGFR
5	Reactome_Pathways_2024	MAPK1 MAPK3 Signaling	3/271	0.0062744071772784	0.0227272971088086	PDGFRA;PIK3CA;EGFR
5	GO_Biological_Process_2021	G1/S transition of mitotic cell cycle (GO:0000082)	2/85	0.0062803124610612	0.0327859586929171	CDKN2A;POLE
